Entity,Code,Year,"Age standardized deaths from malignant neoplasms 100,000 people",Sex
North Macedonia,MKD,2005,160.7423,1
North Macedonia,MKD,2006,168.83377,1
North Macedonia,MKD,2007,169.75203,1
North Macedonia,MKD,2008,170.87079,1
North Macedonia,MKD,2009,174.98239,1
North Macedonia,MKD,2010,170.47197,1
North Macedonia,MKD,2011,164.8937,1
North Macedonia,MKD,2012,167.01543,1
North Macedonia,MKD,2013,159.81494,1
North Macedonia,MKD,2015,157.37946,1
North Macedonia,MKD,2016,157.43813,1
North Macedonia,MKD,2017,146.74568,1
North Macedonia,MKD,2018,148.12427,1
North Macedonia,MKD,2019,125.231766,1
North Macedonia,MKD,2020,146.40172,1
North Macedonia,MKD,2021,144.23596,1
Norway,NOR,1951,146.93373,1
Norway,NOR,1952,147.82385,1
Norway,NOR,1953,144.2431,1
Norway,NOR,1954,145.45773,1
Norway,NOR,1955,143.4864,1
Norway,NOR,1956,144.78809,1
Norway,NOR,1957,145.82835,1
Norway,NOR,1958,143.80276,1
Norway,NOR,1959,146.1187,1
Norway,NOR,1960,145.0664,1
Norway,NOR,1961,144.64093,1
Norway,NOR,1962,144.4195,1
Norway,NOR,1963,151.06566,1
Norway,NOR,1964,146.0222,1
Norway,NOR,1965,151.1902,1
Norway,NOR,1966,143.96902,1
Norway,NOR,1967,147.76364,1
Norway,NOR,1968,158.04245,1
Norway,NOR,1969,155.20096,1
Norway,NOR,1970,157.8795,1
Norway,NOR,1971,160.28313,1
Norway,NOR,1972,154.94487,1
Norway,NOR,1973,154.33923,1
Norway,NOR,1974,151.53833,1
Norway,NOR,1975,161.20677,1
Norway,NOR,1976,164.1955,1
Norway,NOR,1977,164.30037,1
Norway,NOR,1978,164.64833,1
Norway,NOR,1979,168.46162,1
Norway,NOR,1980,164.03783,1
Norway,NOR,1981,170.91112,1
Norway,NOR,1982,172.00937,1
Norway,NOR,1983,171.02614,1
Norway,NOR,1984,169.93457,1
Norway,NOR,1985,175.53375,1
Norway,NOR,1986,173.25883,1
Norway,NOR,1987,172.19344,1
Norway,NOR,1988,179.31902,1
Norway,NOR,1989,172.46082,1
Norway,NOR,1990,170.15158,1
Norway,NOR,1991,171.63412,1
Norway,NOR,1992,171.15706,1
Norway,NOR,1993,174.1745,1
Norway,NOR,1994,174.065,1
Norway,NOR,1995,172.31117,1
Norway,NOR,1996,172.70535,1
Norway,NOR,1997,173.92389,1
Norway,NOR,1998,169.4954,1
Norway,NOR,1999,169.7166,1
Norway,NOR,2000,164.4909,1
Norway,NOR,2001,162.80156,1
Norway,NOR,2002,164.23535,1
Norway,NOR,2003,159.5906,1
Norway,NOR,2004,157.09679,1
Norway,NOR,2005,154.49648,1
Norway,NOR,2006,148.7062,1
Norway,NOR,2007,150.63069,1
Norway,NOR,2008,148.14476,1
Norway,NOR,2009,144.70825,1
Norway,NOR,2010,145.41624,1
Norway,NOR,2011,142.50781,1
Norway,NOR,2012,137.33089,1
Norway,NOR,2013,132.44449,1
Norway,NOR,2014,132.00842,1
Norway,NOR,2015,129.08765,1
Norway,NOR,2016,123.616356,1
Oman,OMN,2009,36.947327,1
Oman,OMN,2010,27.24913,1
Oman,OMN,2014,22.248331,1
Oman,OMN,2016,26.78609,1
Oman,OMN,2017,23.560413,1
Oman,OMN,2018,19.744198,1
Oman,OMN,2019,26.986855,1
Oman,OMN,2020,24.48059,1
Oman,OMN,2021,20.83079,1
Panama,PAN,1955,73.687706,1
Panama,PAN,1956,73.34503,1
Panama,PAN,1957,74.93378,1
Panama,PAN,1958,81.89893,1
Panama,PAN,1959,86.59941,1
Panama,PAN,1960,79.25566,1
Panama,PAN,1961,82.4342,1
Panama,PAN,1962,77.6842,1
Panama,PAN,1963,90.99647,1
Panama,PAN,1964,93.34353,1
Panama,PAN,1965,82.204926,1
Panama,PAN,1966,88.3138,1
Panama,PAN,1967,96.44316,1
Panama,PAN,1968,92.816025,1
Panama,PAN,1969,83.414085,1
Panama,PAN,1970,89.17916,1
Panama,PAN,1971,85.47108,1
Panama,PAN,1972,86.67535,1
Panama,PAN,1973,82.842674,1
Panama,PAN,1974,91.01105,1
Panama,PAN,1975,94.50303,1
Panama,PAN,1976,99.48787,1
Panama,PAN,1977,99.73062,1
Panama,PAN,1978,92.05965,1
Panama,PAN,1979,103.256386,1
Panama,PAN,1980,100.119934,1
Panama,PAN,1981,102.872475,1
Panama,PAN,1982,94.55023,1
Panama,PAN,1983,95.4699,1
Panama,PAN,1984,104.29724,1
Panama,PAN,1985,89.10618,1
Panama,PAN,1986,100.1256,1
Panama,PAN,1987,101.78868,1
Panama,PAN,1988,99.091576,1
Panama,PAN,1989,104.826775,1
Panama,PAN,1996,93.780075,1
Panama,PAN,1997,88.241806,1
Panama,PAN,1998,94.63255,1
Panama,PAN,1999,93.25006,1
Panama,PAN,2000,99.14396,1
Panama,PAN,2001,92.49711,1
Panama,PAN,2002,96.12329,1
Panama,PAN,2003,100.23538,1
Panama,PAN,2004,92.976135,1
Panama,PAN,2005,97.382484,1
Panama,PAN,2006,95.960915,1
Panama,PAN,2007,99.84746,1
Panama,PAN,2008,97.67596,1
Panama,PAN,2009,90.89628,1
Panama,PAN,2010,90.48009,1
Panama,PAN,2011,87.4143,1
Panama,PAN,2012,98.566025,1
Panama,PAN,2013,88.310005,1
Panama,PAN,2014,89.29421,1
Panama,PAN,2015,90.44057,1
Panama,PAN,2016,83.702866,1
Panama,PAN,2017,81.76972,1
Panama,PAN,2018,81.77474,1
Panama,PAN,2019,80.276985,1
Panama,PAN,2021,72.625305,1
Paraguay,PRY,2000,86.1591,1
Paraguay,PRY,2001,88.11165,1
Paraguay,PRY,2002,81.57181,1
Paraguay,PRY,2003,84.05147,1
Paraguay,PRY,2004,86.64565,1
Paraguay,PRY,2005,87.31554,1
Paraguay,PRY,2006,85.96046,1
Paraguay,PRY,2007,84.48057,1
Paraguay,PRY,2008,86.986305,1
Paraguay,PRY,2009,90.20105,1
Paraguay,PRY,2010,92.81585,1
Paraguay,PRY,2011,86.17063,1
Paraguay,PRY,2012,81.17292,1
Paraguay,PRY,2013,85.05632,1
Paraguay,PRY,2014,83.75354,1
Paraguay,PRY,2015,91.58235,1
Paraguay,PRY,2016,88.77318,1
Paraguay,PRY,2017,88.709724,1
Paraguay,PRY,2018,87.41758,1
Paraguay,PRY,2019,93.02399,1
Paraguay,PRY,2020,88.12439,1
Paraguay,PRY,2021,81.69879,1
Peru,PER,1995,81.18525,1
Peru,PER,1996,86.68231,1
Peru,PER,1997,80.50677,1
Peru,PER,1998,82.12011,1
Peru,PER,1999,84.15083,1
Peru,PER,2000,89.28623,1
Peru,PER,2001,75.409004,1
Peru,PER,2002,76.26186,1
Peru,PER,2003,80.54434,1
Peru,PER,2004,87.90224,1
Peru,PER,2005,92.35844,1
Peru,PER,2006,86.41679,1
Peru,PER,2007,83.82717,1
Peru,PER,2008,87.5367,1
Peru,PER,2009,85.929245,1
Peru,PER,2010,85.26741,1
Peru,PER,2011,79.943214,1
Peru,PER,2012,77.644875,1
Peru,PER,2013,75.02249,1
Peru,PER,2014,75.46984,1
Peru,PER,2015,72.21336,1
Peru,PER,2016,60.563602,1
Peru,PER,2017,64.5374,1
Peru,PER,2018,71.32944,1
Peru,PER,2019,75.99368,1
Peru,PER,2020,80.09827,1
Philippines,PHL,1963,47.788548,1
Philippines,PHL,1964,53.797318,1
Philippines,PHL,1965,58.720383,1
Philippines,PHL,1966,56.420036,1
Philippines,PHL,1967,57.365723,1
Philippines,PHL,1968,62.06166,1
Philippines,PHL,1969,65.74913,1
Philippines,PHL,1992,86.60234,1
Philippines,PHL,1993,89.56416,1
Philippines,PHL,1994,79.42666,1
Philippines,PHL,1995,84.82397,1
Philippines,PHL,1996,87.35548,1
Philippines,PHL,1997,94.819176,1
Philippines,PHL,1998,100.37708,1
Philippines,PHL,1999,104.50294,1
Philippines,PHL,2000,110.35615,1
Philippines,PHL,2001,109.83339,1
Philippines,PHL,2002,108.60366,1
Philippines,PHL,2003,106.471535,1
Philippines,PHL,2006,105.98669,1
Philippines,PHL,2007,104.052055,1
Philippines,PHL,2008,103.65376,1
Philippines,PHL,2009,101.58718,1
Philippines,PHL,2010,100.61212,1
Philippines,PHL,2011,97.562935,1
Philippines,PHL,2014,88.658455,1
Philippines,PHL,2016,92.225174,1
Philippines,PHL,2017,87.06503,1
Philippines,PHL,2018,86.49708,1
Philippines,PHL,2019,85.383644,1
Poland,POL,1959,111.05895,1
Poland,POL,1960,122.30508,1
Poland,POL,1961,131.35135,1
Poland,POL,1962,140.35664,1
Poland,POL,1963,148.65523,1
Poland,POL,1964,158.60281,1
Poland,POL,1965,159.70264,1
Poland,POL,1966,159.84766,1
Poland,POL,1967,163.90439,1
Poland,POL,1968,168.04115,1
Poland,POL,1969,166.83427,1
Poland,POL,1970,173.45111,1
Poland,POL,1971,179.22919,1
Poland,POL,1972,176.93842,1
Poland,POL,1973,181.24042,1
Poland,POL,1974,178.9646,1
Poland,POL,1975,180.82443,1
Poland,POL,1976,188.61288,1
Poland,POL,1977,187.07892,1
Poland,POL,1978,189.67986,1
Poland,POL,1979,190.1725,1
Poland,POL,1980,200.68164,1
Poland,POL,1981,203.56094,1
Poland,POL,1982,204.51205,1
Poland,POL,1983,211.95392,1
Poland,POL,1984,213.919,1
Poland,POL,1985,218.34245,1
Poland,POL,1986,219.5708,1
Poland,POL,1987,223.45535,1
Poland,POL,1988,226.99043,1
Poland,POL,1989,224.42332,1
Poland,POL,1990,227.88535,1
Poland,POL,1991,228.37558,1
Poland,POL,1992,225.63113,1
Poland,POL,1993,228.95216,1
Poland,POL,1994,228.7609,1
Poland,POL,1995,230.8779,1
Poland,POL,1996,228.37584,1
Poland,POL,1999,228.3077,1
Poland,POL,2000,232.80537,1
Poland,POL,2001,234.63976,1
Poland,POL,2002,234.34364,1
Poland,POL,2003,229.6742,1
Poland,POL,2004,231.08043,1
Poland,POL,2005,225.68614,1
Poland,POL,2006,223.9689,1
Poland,POL,2007,221.55385,1
Poland,POL,2008,216.6631,1
Poland,POL,2009,213.2704,1
Poland,POL,2010,204.987,1
Poland,POL,2011,199.8016,1
Poland,POL,2012,199.33757,1
Poland,POL,2013,193.18797,1
Poland,POL,2014,190.98825,1
Poland,POL,2015,197.23268,1
Poland,POL,2016,191.01888,1
Poland,POL,2017,184.5879,1
Poland,POL,2018,180.12502,1
Poland,POL,2019,176.39774,1
Poland,POL,2020,173.13495,1
Poland,POL,2021,160.7707,1
Portugal,PRT,1955,104.66036,1
Portugal,PRT,1956,103.36411,1
Portugal,PRT,1957,111.3775,1
Portugal,PRT,1958,109.24584,1
Portugal,PRT,1959,113.67883,1
Portugal,PRT,1960,116.05708,1
Portugal,PRT,1961,118.712776,1
Portugal,PRT,1962,122.92936,1
Portugal,PRT,1963,123.38032,1
Portugal,PRT,1964,129.81136,1
Portugal,PRT,1965,126.89586,1
Portugal,PRT,1966,137.4802,1
Portugal,PRT,1967,134.28506,1
Portugal,PRT,1968,137.76828,1
Portugal,PRT,1969,141.71547,1
Portugal,PRT,1970,137.25117,1
Portugal,PRT,1971,148.17091,1
Portugal,PRT,1972,144.1338,1
Portugal,PRT,1973,149.13992,1
Portugal,PRT,1974,148.27037,1
Portugal,PRT,1975,145.40932,1
Portugal,PRT,1976,152.5698,1
Portugal,PRT,1977,152.34244,1
Portugal,PRT,1978,159.36021,1
Portugal,PRT,1979,161.22954,1
Portugal,PRT,1980,163.06969,1
Portugal,PRT,1981,150.84544,1
Portugal,PRT,1982,153.52432,1
Portugal,PRT,1983,150.62514,1
Portugal,PRT,1984,161.28987,1
Portugal,PRT,1985,165.33972,1
Portugal,PRT,1986,161.20767,1
Portugal,PRT,1987,165.78926,1
Portugal,PRT,1988,163.47305,1
Portugal,PRT,1989,165.03595,1
Portugal,PRT,1990,167.2798,1
Portugal,PRT,1991,163.06242,1
Portugal,PRT,1992,167.65538,1
Portugal,PRT,1993,170.92928,1
Portugal,PRT,1994,170.11378,1
Portugal,PRT,1995,172.16582,1
Portugal,PRT,1996,174.00418,1
Portugal,PRT,1997,172.78883,1
Portugal,PRT,1998,172.20244,1
Portugal,PRT,1999,169.38434,1
Portugal,PRT,2000,170.58028,1
Portugal,PRT,2001,169.9372,1
Portugal,PRT,2002,170.70541,1
Portugal,PRT,2003,171.85106,1
Portugal,PRT,2007,164.83598,1
Portugal,PRT,2008,166.18748,1
Portugal,PRT,2009,164.48389,1
Portugal,PRT,2010,166.45003,1
Portugal,PRT,2011,165.7351,1
Portugal,PRT,2012,164.62903,1
Portugal,PRT,2013,163.67343,1
Portugal,PRT,2014,162.55643,1
Portugal,PRT,2015,162.72058,1
Portugal,PRT,2016,163.28487,1
Portugal,PRT,2017,163.05786,1
Portugal,PRT,2018,161.58125,1
Portugal,PRT,2019,158.0717,1
Puerto Rico,PRI,1961,158.79268,1
Puerto Rico,PRI,1962,139.47707,1
Puerto Rico,PRI,1963,148.11514,1
Puerto Rico,PRI,1964,141.5724,1
Puerto Rico,PRI,1965,147.40111,1
Puerto Rico,PRI,1966,154.36436,1
Puerto Rico,PRI,1969,148.76254,1
Puerto Rico,PRI,1970,149.35423,1
Puerto Rico,PRI,1971,149.03862,1
Puerto Rico,PRI,1972,153.96907,1
Puerto Rico,PRI,1973,146.02151,1
Puerto Rico,PRI,1974,164.95917,1
Puerto Rico,PRI,1975,173.758,1
Puerto Rico,PRI,1976,160.92084,1
Puerto Rico,PRI,1977,163.23471,1
Puerto Rico,PRI,1979,151.2027,1
Puerto Rico,PRI,1980,141.77924,1
Puerto Rico,PRI,1981,138.30426,1
Puerto Rico,PRI,1982,132.82161,1
Puerto Rico,PRI,1983,132.95271,1
Puerto Rico,PRI,1984,141.77643,1
Puerto Rico,PRI,1985,146.70251,1
Puerto Rico,PRI,1986,145.90015,1
Puerto Rico,PRI,1987,138.24937,1
Puerto Rico,PRI,1988,139.28944,1
Puerto Rico,PRI,1989,148.20944,1
Puerto Rico,PRI,1990,153.8879,1
Puerto Rico,PRI,1991,156.32439,1
Puerto Rico,PRI,1992,137.70883,1
Puerto Rico,PRI,1993,139.44867,1
Puerto Rico,PRI,1994,129.50703,1
Puerto Rico,PRI,1995,129.50832,1
Puerto Rico,PRI,1996,132.0974,1
Puerto Rico,PRI,1997,127.65602,1
Puerto Rico,PRI,1998,129.23409,1
Puerto Rico,PRI,1999,124.11852,1
Puerto Rico,PRI,2000,122.567635,1
Puerto Rico,PRI,2001,123.70999,1
Puerto Rico,PRI,2002,118.724174,1
Puerto Rico,PRI,2003,115.11797,1
Puerto Rico,PRI,2004,118.48168,1
Puerto Rico,PRI,2005,118.31804,1
Puerto Rico,PRI,2006,117.35488,1
Puerto Rico,PRI,2007,120.356804,1
Puerto Rico,PRI,2008,120.00976,1
Puerto Rico,PRI,2009,120.78519,1
Puerto Rico,PRI,2010,120.93535,1
Puerto Rico,PRI,2011,121.58783,1
Puerto Rico,PRI,2012,119.872856,1
Puerto Rico,PRI,2013,113.06528,1
Puerto Rico,PRI,2014,116.31164,1
Puerto Rico,PRI,2015,110.40579,1
Puerto Rico,PRI,2016,106.097626,1
Puerto Rico,PRI,2017,109.08413,1
Puerto Rico,PRI,2021,102.387924,1
Qatar,QAT,1995,60.22796,1
Qatar,QAT,2001,63.158657,1
Qatar,QAT,2004,55.339405,1
Qatar,QAT,2005,77.9925,1
Qatar,QAT,2006,59.95145,1
Qatar,QAT,2007,62.380875,1
Qatar,QAT,2008,58.76827,1
Qatar,QAT,2009,62.02909,1
Qatar,QAT,2010,65.29357,1
Qatar,QAT,2011,55.75091,1
Qatar,QAT,2012,56.94757,1
Qatar,QAT,2013,56.07269,1
Qatar,QAT,2014,52.630947,1
Qatar,QAT,2015,57.884773,1
Qatar,QAT,2016,54.84692,1
Qatar,QAT,2017,37.562317,1
Qatar,QAT,2019,34.31921,1
Qatar,QAT,2020,40.425877,1
Qatar,QAT,2021,33.84824,1
Reunion,REU,2001,173.55008,1
Reunion,REU,2002,174.64789,1
Reunion,REU,2003,182.47096,1
Reunion,REU,2004,179.55548,1
Reunion,REU,2005,184.28137,1
Reunion,REU,2006,168.49551,1
Reunion,REU,2007,151.93408,1
Reunion,REU,2008,170.39124,1
Reunion,REU,2009,168.88702,1
Reunion,REU,2010,155.21742,1
Reunion,REU,2011,143.32881,1
Reunion,REU,2012,149.91013,1
Reunion,REU,2013,133.49619,1
Reunion,REU,2014,153.33655,1
Reunion,REU,2015,135.38394,1
Reunion,REU,2016,135.87085,1
Romania,ROU,1959,146.46385,1
Romania,ROU,1960,155.22372,1
Romania,ROU,1961,178.6804,1
Romania,ROU,1962,179.62126,1
Romania,ROU,1963,144.22617,1
Romania,ROU,1964,178.76265,1
Romania,ROU,1965,172.83498,1
Romania,ROU,1966,165.5821,1
Romania,ROU,1967,164.65756,1
Romania,ROU,1968,165.85098,1
Romania,ROU,1969,143.92174,1
Romania,ROU,1970,137.09613,1
Romania,ROU,1971,139.09392,1
Romania,ROU,1972,141.70328,1
Romania,ROU,1973,141.83646,1
Romania,ROU,1974,139.22939,1
Romania,ROU,1975,139.34715,1
Romania,ROU,1976,142.19627,1
Romania,ROU,1977,142.11993,1
Romania,ROU,1978,144.74521,1
Romania,ROU,1980,144.87689,1
Romania,ROU,1981,138.80312,1
Romania,ROU,1982,138.34671,1
Romania,ROU,1983,138.44394,1
Romania,ROU,1984,137.46407,1
Romania,ROU,1985,146.0614,1
Romania,ROU,1986,148.63536,1
Romania,ROU,1987,145.40457,1
Romania,ROU,1988,148.97047,1
Romania,ROU,1989,147.60498,1
Romania,ROU,1990,146.71881,1
Romania,ROU,1991,149.08601,1
Romania,ROU,1992,157.02132,1
Romania,ROU,1993,161.66008,1
Romania,ROU,1994,163.32104,1
Romania,ROU,1995,166.0483,1
Romania,ROU,1996,168.58463,1
Romania,ROU,1997,169.91971,1
Romania,ROU,1998,169.24281,1
Romania,ROU,1999,168.6015,1
Romania,ROU,2000,173.1955,1
Romania,ROU,2001,179.3718,1
Romania,ROU,2002,182.70421,1
Romania,ROU,2003,183.18472,1
Romania,ROU,2004,182.92151,1
Romania,ROU,2005,185.55827,1
Romania,ROU,2006,185.62155,1
Romania,ROU,2007,185.77159,1
Romania,ROU,2008,189.33658,1
Romania,ROU,2009,191.04877,1
Romania,ROU,2010,190.5714,1
Romania,ROU,2011,191.28903,1
Romania,ROU,2012,193.73312,1
Romania,ROU,2013,192.3555,1
Romania,ROU,2014,195.0168,1
Romania,ROU,2015,194.44731,1
Romania,ROU,2016,195.64163,1
Romania,ROU,2017,192.53917,1
Romania,ROU,2018,189.05566,1
Romania,ROU,2019,181.64275,1
Russia,RUS,1980,217.788,1
Russia,RUS,1981,218.94911,1
Russia,RUS,1982,221.80856,1
Russia,RUS,1983,225.43867,1
Russia,RUS,1984,227.79755,1
Russia,RUS,1985,228.51161,1
Russia,RUS,1986,234.0379,1
Russia,RUS,1987,236.69566,1
Russia,RUS,1988,239.67416,1
Russia,RUS,1989,241.83475,1
Russia,RUS,1990,242.95706,1
Russia,RUS,1991,243.85443,1
Russia,RUS,1992,243.97304,1
Russia,RUS,1993,248.13565,1
Russia,RUS,1994,243.65599,1
Russia,RUS,1995,236.30846,1
Russia,RUS,1996,229.1433,1
Russia,RUS,1997,226.38823,1
Russia,RUS,1998,223.55211,1
Russia,RUS,1999,224.17984,1
Russia,RUS,2000,221.73558,1
Russia,RUS,2001,216.45842,1
Russia,RUS,2002,214.03017,1
Russia,RUS,2003,212.50385,1
Russia,RUS,2004,210.61826,1
Russia,RUS,2005,208.29979,1
Russia,RUS,2006,204.15373,1
Russia,RUS,2007,203.59454,1
Russia,RUS,2008,202.13216,1
Russia,RUS,2009,203.97943,1
Russia,RUS,2010,198.52986,1
Russia,RUS,2011,195.29846,1
Russia,RUS,2012,190.2344,1
Russia,RUS,2013,188.08167,1
Russia,RUS,2014,188.27217,1
Russia,RUS,2015,184.22179,1
Russia,RUS,2016,183.17941,1
Russia,RUS,2017,176.99448,1
Russia,RUS,2018,177.76479,1
Russia,RUS,2019,171.85124,1
Saint Lucia,LCA,1968,53.581734,1
Saint Lucia,LCA,1972,8.853716,1
Saint Lucia,LCA,1973,151.82967,1
Saint Lucia,LCA,1975,125.75505,1
Saint Lucia,LCA,1976,105.88719,1
Saint Lucia,LCA,1977,94.28921,1
Saint Lucia,LCA,1979,72.56379,1
Saint Lucia,LCA,1980,140.86844,1
Saint Lucia,LCA,1981,120.07361,1
Saint Lucia,LCA,1983,127.49499,1
Saint Lucia,LCA,1986,123.743515,1
Saint Lucia,LCA,1987,196.24335,1
Saint Lucia,LCA,1988,152.4121,1
Saint Lucia,LCA,1989,79.84306,1
Saint Lucia,LCA,1990,128.72383,1
Saint Lucia,LCA,1991,88.51227,1
Saint Lucia,LCA,1992,133.57222,1
Saint Lucia,LCA,1993,132.55595,1
Saint Lucia,LCA,1994,113.70626,1
Saint Lucia,LCA,1995,140.03905,1
Saint Lucia,LCA,1996,111.66716,1
Saint Lucia,LCA,1997,141.03964,1
Saint Lucia,LCA,1998,131.85904,1
Saint Lucia,LCA,1999,133.65079,1
Saint Lucia,LCA,2000,112.48551,1
Saint Lucia,LCA,2001,112.43057,1
Saint Lucia,LCA,2002,154.47961,1
Saint Lucia,LCA,2003,172.10345,1
Saint Lucia,LCA,2004,169.70743,1
Saint Lucia,LCA,2005,135.7001,1
Saint Lucia,LCA,2006,158.208,1
Saint Lucia,LCA,2008,124.64829,1
Saint Lucia,LCA,2009,111.560455,1
Saint Lucia,LCA,2010,101.89295,1
Saint Lucia,LCA,2011,86.85731,1
Saint Lucia,LCA,2012,138.56738,1
Saint Lucia,LCA,2013,108.46753,1
Saint Lucia,LCA,2014,143.22958,1
Saint Lucia,LCA,2015,120.98576,1
Saint Lucia,LCA,2016,128.47823,1
Saint Lucia,LCA,2017,114.94016,1
Saint Lucia,LCA,2018,120.786064,1
Saint Lucia,LCA,2019,121.67977,1
Saint Lucia,LCA,2020,123.139465,1
Saint Vincent and the Grenadines,VCT,1970,95.92123,1
Saint Vincent and the Grenadines,VCT,1971,121.28025,1
Saint Vincent and the Grenadines,VCT,1972,105.365974,1
Saint Vincent and the Grenadines,VCT,1974,82.87384,1
Saint Vincent and the Grenadines,VCT,1977,116.7625,1
Saint Vincent and the Grenadines,VCT,1978,139.52332,1
Saint Vincent and the Grenadines,VCT,1979,94.73911,1
Saint Vincent and the Grenadines,VCT,1982,97.79509,1
Saint Vincent and the Grenadines,VCT,1983,91.829185,1
Saint Vincent and the Grenadines,VCT,1984,104.55704,1
Saint Vincent and the Grenadines,VCT,1985,120.02551,1
Saint Vincent and the Grenadines,VCT,1986,140.33858,1
Saint Vincent and the Grenadines,VCT,1987,75.127014,1
Saint Vincent and the Grenadines,VCT,1990,137.819,1
Saint Vincent and the Grenadines,VCT,1995,143.78227,1
Saint Vincent and the Grenadines,VCT,1996,140.34923,1
Saint Vincent and the Grenadines,VCT,1997,136.67189,1
Saint Vincent and the Grenadines,VCT,1998,174.88618,1
Saint Vincent and the Grenadines,VCT,1999,197.89711,1
Saint Vincent and the Grenadines,VCT,2000,184.22118,1
Saint Vincent and the Grenadines,VCT,2001,206.35434,1
Saint Vincent and the Grenadines,VCT,2002,140.13828,1
Saint Vincent and the Grenadines,VCT,2003,174.95926,1
Saint Vincent and the Grenadines,VCT,2004,160.60155,1
Saint Vincent and the Grenadines,VCT,2005,123.68639,1
Saint Vincent and the Grenadines,VCT,2006,158.11328,1
Saint Vincent and the Grenadines,VCT,2007,111.63644,1
Saint Vincent and the Grenadines,VCT,2008,125.1294,1
Saint Vincent and the Grenadines,VCT,2009,142.80478,1
Saint Vincent and the Grenadines,VCT,2010,150.36935,1
Saint Vincent and the Grenadines,VCT,2011,150.7362,1
Saint Vincent and the Grenadines,VCT,2012,142.26991,1
Saint Vincent and the Grenadines,VCT,2013,159.8484,1
Saint Vincent and the Grenadines,VCT,2014,153.18451,1
Saint Vincent and the Grenadines,VCT,2015,180.3054,1
Saint Vincent and the Grenadines,VCT,2016,121.61583,1
Saint Vincent and the Grenadines,VCT,2017,150.50667,1
Saint Vincent and the Grenadines,VCT,2018,175.0319,1
Saint Vincent and the Grenadines,VCT,2019,168.11726,1
Saint Vincent and the Grenadines,VCT,2020,206.95403,1
Saint Vincent and the Grenadines,VCT,2021,176.54813,1
Sao Tome and Principe,STP,1984,73.39503,1
Sao Tome and Principe,STP,1985,57.266422,1
Sao Tome and Principe,STP,1987,43.326664,1
Saudi Arabia,SAU,2021,26.503942,1
Saudi Arabia,SAU,2022,37.44732,1
Serbia,SRB,1998,180.77234,1
Serbia,SRB,1999,181.68526,1
Serbia,SRB,2000,184.5546,1
Serbia,SRB,2001,183.70198,1
Serbia,SRB,2002,189.262,1
Serbia,SRB,2003,188.47314,1
Serbia,SRB,2004,191.53296,1
Serbia,SRB,2005,194.66893,1
Serbia,SRB,2006,198.40694,1
Serbia,SRB,2007,201.14766,1
Serbia,SRB,2008,200.2767,1
Serbia,SRB,2009,202.02649,1
Serbia,SRB,2010,203.3069,1
Serbia,SRB,2011,197.79526,1
Serbia,SRB,2012,195.9653,1
Serbia,SRB,2013,194.16164,1
Serbia,SRB,2014,192.88013,1
Serbia,SRB,2015,195.60391,1
Serbia,SRB,2016,191.62273,1
Serbia,SRB,2017,187.40797,1
Serbia,SRB,2018,186.70181,1
Serbia,SRB,2019,185.26892,1
Serbia,SRB,2020,177.03358,1
Serbia,SRB,2021,168.82346,1
Serbia,SRB,2022,161.94635,1
Seychelles,SYC,1985,226.11041,1
Seychelles,SYC,1986,241.05392,1
Seychelles,SYC,1987,174.39674,1
Seychelles,SYC,2001,267.3339,1
Seychelles,SYC,2002,264.9209,1
Seychelles,SYC,2003,218.1348,1
Seychelles,SYC,2004,259.48505,1
Seychelles,SYC,2005,206.54495,1
Seychelles,SYC,2006,229.1178,1
Seychelles,SYC,2007,188.48131,1
Seychelles,SYC,2008,275.0217,1
Seychelles,SYC,2009,224.9855,1
Seychelles,SYC,2010,211.95444,1
Seychelles,SYC,2011,196.72478,1
Seychelles,SYC,2012,193.47198,1
Seychelles,SYC,2013,158.16463,1
Seychelles,SYC,2014,154.05554,1
Seychelles,SYC,2015,208.11371,1
Seychelles,SYC,2016,187.23962,1
Seychelles,SYC,2017,188.13768,1
Seychelles,SYC,2019,147.74762,1
Seychelles,SYC,2020,139.58122,1
Seychelles,SYC,2021,117.25789,1
Singapore,SGP,1963,181.29137,1
Singapore,SGP,1964,183.2549,1
Singapore,SGP,1965,193.82326,1
Singapore,SGP,1966,180.49121,1
Singapore,SGP,1967,200.48047,1
Singapore,SGP,1968,189.53549,1
Singapore,SGP,1969,190.40285,1
Singapore,SGP,1970,174.99234,1
Singapore,SGP,1971,176.29329,1
Singapore,SGP,1972,185.4477,1
Singapore,SGP,1973,191.72668,1
Singapore,SGP,1974,199.66734,1
Singapore,SGP,1975,214.41266,1
Singapore,SGP,1976,235.94289,1
Singapore,SGP,1977,221.50452,1
Singapore,SGP,1978,217.75456,1
Singapore,SGP,1979,232.7648,1
Singapore,SGP,1980,212.59077,1
Singapore,SGP,1981,205.08049,1
Singapore,SGP,1982,208.46202,1
Singapore,SGP,1983,227.37871,1
Singapore,SGP,1984,213.86891,1
Singapore,SGP,1985,215.94885,1
Singapore,SGP,1986,200.38994,1
Singapore,SGP,1987,216.8584,1
Singapore,SGP,1988,187.79633,1
Singapore,SGP,1989,214.9604,1
Singapore,SGP,1990,190.42809,1
Singapore,SGP,1991,186.67712,1
Singapore,SGP,1992,182.0386,1
Singapore,SGP,1993,172.24617,1
Singapore,SGP,1994,184.88599,1
Singapore,SGP,1995,192.49419,1
Singapore,SGP,1996,184.99593,1
Singapore,SGP,1997,182.31648,1
