Entity,Code,Year,Age,"Deaths from malignant neoplasms per 100,000 people in, both sexes"
Denmark,DNK,1994,1-4,6.0998855
Denmark,DNK,1995,1-4,4.093785
Denmark,DNK,1996,1-4,2.537151
Denmark,DNK,1997,1-4,3.230438
Denmark,DNK,1998,1-4,4.662841
Denmark,DNK,1999,1-4,3.258591
Denmark,DNK,2000,1-4,1.8345124
Denmark,DNK,2001,1-4,5.181194
Denmark,DNK,2002,1-4,3.7203212
Denmark,DNK,2003,1-4,4.495207
Denmark,DNK,2004,1-4,4.5566907
Denmark,DNK,2005,1-4,2.2926402
Denmark,DNK,2006,1-4,1.1553837
Denmark,DNK,2007,1-4,3.4614587
Denmark,DNK,2008,1-4,1.5302278
Denmark,DNK,2009,1-4,3.0539596
Denmark,DNK,2010,1-4,0.76200634
Denmark,DNK,2011,1-4,3.4459786
Denmark,DNK,2012,1-4,0.77489346
Denmark,DNK,2013,1-4,1.9886805
Denmark,DNK,2014,1-4,2.453777
Denmark,DNK,2015,1-4,1.6801499
Denmark,DNK,2016,1-4,1.7034252
Denmark,DNK,2017,1-4,4.642604
Denmark,DNK,2018,1-4,0.8324731
Denmark,DNK,2019,1-4,1.2232616
Denmark,DNK,2020,1-4,2.420731
Denmark,DNK,2021,1-4,0.80395544
Dominican Republic,DOM,1965,1-4,2.8523872
Dominican Republic,DOM,1966,1-4,1.3151816
Dominican Republic,DOM,1967,1-4,1.6177512
Dominican Republic,DOM,1968,1-4,1.2776022
Dominican Republic,DOM,1969,1-4,2.0525775
Dominican Republic,DOM,1970,1-4,1.4526966
Dominican Republic,DOM,1971,1-4,2.293578
Dominican Republic,DOM,1972,1-4,2.5711348
Dominican Republic,DOM,1973,1-4,2.1889207
Dominican Republic,DOM,1974,1-4,2.453787
Dominican Republic,DOM,1975,1-4,1.2710518
Dominican Republic,DOM,1976,1-4,2.4405124
Dominican Republic,DOM,1977,1-4,2.6666667
Dominican Republic,DOM,1978,1-4,1.7263703
Dominican Republic,DOM,1979,1-4,1.8131102
Dominican Republic,DOM,1980,1-4,2.578019
Dominican Republic,DOM,1981,1-4,3.2110093
Dominican Republic,DOM,1982,1-4,3.5989716
Dominican Republic,DOM,1983,1-4,2.2883296
Dominican Republic,DOM,1984,1-4,3.7518036
Dominican Republic,DOM,1985,1-4,2.9045644
Dominican Republic,DOM,1986,1-4,1.3391201
Dominican Republic,DOM,1987,1-4,3.4500375
Dominican Republic,DOM,1988,1-4,1.4479724
Dominican Republic,DOM,1989,1-4,1.1753613
Dominican Republic,DOM,1990,1-4,1.9422227
Dominican Republic,DOM,1991,1-4,1.413335
Dominican Republic,DOM,1992,1-4,1.6545314
Dominican Republic,DOM,1994,1-4,1.747872
Dominican Republic,DOM,1995,1-4,3.1012752
Dominican Republic,DOM,1996,1-4,2.33669
Dominican Republic,DOM,1997,1-4,2.8199165
Dominican Republic,DOM,1998,1-4,2.7002845
Dominican Republic,DOM,1999,1-4,1.9692744
Dominican Republic,DOM,2000,1-4,1.8511914
Dominican Republic,DOM,2001,1-4,1.8654721
Dominican Republic,DOM,2002,1-4,1.7489178
Dominican Republic,DOM,2003,1-4,2.2532558
Dominican Republic,DOM,2004,1-4,1.880748
Dominican Republic,DOM,2005,1-4,1.6343136
Dominican Republic,DOM,2006,1-4,1.7632508
Dominican Republic,DOM,2007,1-4,1.2619268
Dominican Republic,DOM,2008,1-4,0.3794332
Dominican Republic,DOM,2009,1-4,1.0135628
Dominican Republic,DOM,2010,1-4,1.5206871
Dominican Republic,DOM,2011,1-4,1.3888398
Dominican Republic,DOM,2012,1-4,2.6439438
Dominican Republic,DOM,2013,1-4,2.763125
Dominican Republic,DOM,2014,1-4,1.7544278
Dominican Republic,DOM,2015,1-4,1.3752183
Dominican Republic,DOM,2016,1-4,2.6116414
Dominican Republic,DOM,2017,1-4,1.8608967
Dominican Republic,DOM,2018,1-4,1.8605343
Ecuador,ECU,1966,1-4,3.2230902
Ecuador,ECU,1967,1-4,1.4353567
Ecuador,ECU,1968,1-4,2.9286044
Ecuador,ECU,1969,1-4,3.2348447
Ecuador,ECU,1970,1-4,2.9147685
Ecuador,ECU,1971,1-4,2.8335736
Ecuador,ECU,1972,1-4,2.4245782
Ecuador,ECU,1973,1-4,1.8132223
Ecuador,ECU,1974,1-4,2.2291822
Ecuador,ECU,1975,1-4,3.0704515
Ecuador,ECU,1977,1-4,2.3831348
Ecuador,ECU,1978,1-4,2.5725183
Ecuador,ECU,1979,1-4,2.5996535
Ecuador,ECU,1980,1-4,2.855977
Ecuador,ECU,1981,1-4,3.8496568
Ecuador,ECU,1982,1-4,2.6319988
Ecuador,ECU,1983,1-4,4.535335
Ecuador,ECU,1984,1-4,3.5364935
Ecuador,ECU,1985,1-4,3.878238
Ecuador,ECU,1986,1-4,4.126058
Ecuador,ECU,1987,1-4,4.5292788
Ecuador,ECU,1988,1-4,3.7750688
Ecuador,ECU,1989,1-4,4.6012726
Ecuador,ECU,1990,1-4,5.434274
Ecuador,ECU,1991,1-4,5.118075
Ecuador,ECU,1992,1-4,4.167546
Ecuador,ECU,1993,1-4,4.557262
Ecuador,ECU,1994,1-4,4.6009054
Ecuador,ECU,1995,1-4,4.9789114
Ecuador,ECU,1996,1-4,4.8506584
Ecuador,ECU,1997,1-4,4.303136
Ecuador,ECU,1998,1-4,4.501098
Ecuador,ECU,1999,1-4,3.5667589
Ecuador,ECU,2000,1-4,5.475918
Ecuador,ECU,2001,1-4,3.5854373
Ecuador,ECU,2002,1-4,3.9695487
Ecuador,ECU,2003,1-4,3.8160262
Ecuador,ECU,2004,1-4,5.6606092
Ecuador,ECU,2005,1-4,4.4730363
Ecuador,ECU,2006,1-4,4.0242615
Ecuador,ECU,2007,1-4,4.197902
Ecuador,ECU,2008,1-4,5.9704432
Ecuador,ECU,2009,1-4,4.7508883
Ecuador,ECU,2010,1-4,4.3402743
Ecuador,ECU,2011,1-4,5.2031345
Ecuador,ECU,2012,1-4,5.657479
Ecuador,ECU,2013,1-4,4.994779
Ecuador,ECU,2014,1-4,5.593709
Ecuador,ECU,2015,1-4,4.5318093
Ecuador,ECU,2016,1-4,4.4045715
Ecuador,ECU,2017,1-4,4.285795
Ecuador,ECU,2018,1-4,4.326307
Ecuador,ECU,2019,1-4,4.147935
Ecuador,ECU,2020,1-4,2.8546724
Ecuador,ECU,2021,1-4,4.261192
Egypt,EGY,1965,1-4,1.3136531
Egypt,EGY,1966,1-4,1.8820872
Egypt,EGY,1967,1-4,1.4806767
Egypt,EGY,1970,1-4,1.6955817
Egypt,EGY,1971,1-4,1.4026657
Egypt,EGY,1972,1-4,1.5996147
Egypt,EGY,1973,1-4,1.5652763
Egypt,EGY,1974,1-4,1.4455326
Egypt,EGY,1975,1-4,2.1489563
Egypt,EGY,1976,1-4,1.8181704
Egypt,EGY,1977,1-4,2.3546646
Egypt,EGY,1978,1-4,1.8795733
Egypt,EGY,1979,1-4,1.7728182
Egypt,EGY,1980,1-4,1.5904341
Egypt,EGY,1987,1-4,3.61959
Egypt,EGY,1991,1-4,3.6627526
Egypt,EGY,1992,1-4,3.6184676
Egypt,EGY,2000,1-4,4.207227
Egypt,EGY,2001,1-4,4.866651
Egypt,EGY,2002,1-4,5.3121567
Egypt,EGY,2003,1-4,5.2726197
Egypt,EGY,2004,1-4,5.233776
Egypt,EGY,2005,1-4,5.0707254
Egypt,EGY,2006,1-4,4.959474
Egypt,EGY,2007,1-4,4.9938235
Egypt,EGY,2008,1-4,4.9282913
Egypt,EGY,2009,1-4,5.3130507
Egypt,EGY,2010,1-4,5.1064773
Egypt,EGY,2011,1-4,4.979977
Egypt,EGY,2012,1-4,5.3759227
Egypt,EGY,2013,1-4,4.966631
Egypt,EGY,2014,1-4,5.7212477
Egypt,EGY,2015,1-4,4.6802044
Egypt,EGY,2016,1-4,4.6657376
Egypt,EGY,2017,1-4,3.606113
Egypt,EGY,2018,1-4,3.6693184
Egypt,EGY,2019,1-4,3.7322302
El Salvador,SLV,1990,1-4,1.6865
El Salvador,SLV,1991,1-4,1.5094187
El Salvador,SLV,1992,1-4,4.2024164
El Salvador,SLV,1993,1-4,3.268536
El Salvador,SLV,1995,1-4,1.6221942
El Salvador,SLV,1996,1-4,2.4086983
El Salvador,SLV,1997,1-4,1.9221467
El Salvador,SLV,1998,1-4,2.0903246
El Salvador,SLV,1999,1-4,3.5686824
El Salvador,SLV,2000,1-4,3.7799542
El Salvador,SLV,2001,1-4,4.5337234
El Salvador,SLV,2002,1-4,2.2390244
El Salvador,SLV,2003,1-4,3.5428767
El Salvador,SLV,2004,1-4,2.734133
El Salvador,SLV,2005,1-4,3.5604994
El Salvador,SLV,2006,1-4,2.7386274
El Salvador,SLV,2007,1-4,2.812934
El Salvador,SLV,2008,1-4,1.4273539
El Salvador,SLV,2009,1-4,2.6784022
El Salvador,SLV,2010,1-4,1.8749101
El Salvador,SLV,2011,1-4,3.102186
El Salvador,SLV,2012,1-4,3.323598
El Salvador,SLV,2013,1-4,2.734315
El Salvador,SLV,2014,1-4,2.556199
El Salvador,SLV,2015,1-4,2.1443214
El Salvador,SLV,2016,1-4,3.0208156
El Salvador,SLV,2017,1-4,1.9491868
El Salvador,SLV,2018,1-4,1.9511983
Estonia,EST,1981,1-4,13.422819
Estonia,EST,1982,1-4,11.049724
Estonia,EST,1985,1-4,6.4171124
Estonia,EST,1986,1-4,3.164557
Estonia,EST,1987,1-4,8.350731
Estonia,EST,1988,1-4,10.362695
Estonia,EST,1989,1-4,9.261355
Estonia,EST,1990,1-4,6.1876082
Estonia,EST,1991,1-4,8.387327
Estonia,EST,1992,1-4,9.998667
Estonia,EST,1993,1-4,13.360378
Estonia,EST,1994,1-4,4.029983
Estonia,EST,1995,1-4,9.021606
Estonia,EST,1996,1-4,6.6329494
Estonia,EST,1997,1-4,5.391126
Estonia,EST,1998,1-4,9.55694
Estonia,EST,1999,1-4,1.9901686
Estonia,EST,2000,1-4,9.974068
Estonia,EST,2001,1-4,6.049607
Estonia,EST,2002,1-4,6.035003
Estonia,EST,2003,1-4,5.95061
Estonia,EST,2004,1-4,1.947799
Estonia,EST,2005,1-4,3.8369305
Estonia,EST,2006,1-4,5.62799
Estonia,EST,2007,1-4,1.8185124
Estonia,EST,2008,1-4,0.0
Estonia,EST,2009,1-4,3.3537352
Estonia,EST,2010,1-4,8.143986
Estonia,EST,2011,1-4,3.1906579
Estonia,EST,2012,1-4,3.1635058
Estonia,EST,2013,1-4,1.6366612
Estonia,EST,2014,1-4,6.769335
Estonia,EST,2015,1-4,10.467185
Estonia,EST,2016,1-4,1.7750955
Estonia,EST,2017,1-4,1.8167944
Estonia,EST,2018,1-4,0.0
Estonia,EST,2019,1-4,3.5803154
Estonia,EST,2020,1-4,7.183521
Estonia,EST,2021,1-4,1.819141
Estonia,EST,2022,1-4,0.0
Fiji,FJI,1978,1-4,5.8500056
Fiji,FJI,2001,1-4,1.3197314
Fiji,FJI,2002,1-4,4.074205
Fiji,FJI,2003,1-4,18.004791
Fiji,FJI,2004,1-4,14.070041
Fiji,FJI,2005,1-4,5.697438
Fiji,FJI,2006,1-4,5.6563487
Fiji,FJI,2007,1-4,9.88938
Fiji,FJI,2008,1-4,8.502076
Fiji,FJI,2009,1-4,11.360409
Fiji,FJI,2011,1-4,4.131435
Fiji,FJI,2012,1-4,4.0678515
Finland,FIN,1952,1-4,10.472542
Finland,FIN,1953,1-4,9.765109
Finland,FIN,1954,1-4,8.435374
Finland,FIN,1955,1-4,13.121161
Finland,FIN,1956,1-4,13.303142
Finland,FIN,1957,1-4,13.157895
Finland,FIN,1958,1-4,9.860789
Finland,FIN,1959,1-4,10.026541
Finland,FIN,1960,1-4,11.438892
Finland,FIN,1961,1-4,8.923077
Finland,FIN,1962,1-4,9.714823
Finland,FIN,1963,1-4,14.173228
Finland,FIN,1964,1-4,12.295082
Finland,FIN,1965,1-4,9.813232
Finland,FIN,1966,1-4,9.596929
Finland,FIN,1967,1-4,10.693455
Finland,FIN,1968,1-4,15.789474
Finland,FIN,1969,1-4,11.144883
Finland,FIN,1970,1-4,10.533708
Finland,FIN,1971,1-4,9.893734
Finland,FIN,1972,1-4,12.552301
Finland,FIN,1973,1-4,9.944312
Finland,FIN,1974,1-4,5.7779613
Finland,FIN,1975,1-4,9.651699
Finland,FIN,1976,1-4,10.429704
Finland,FIN,1977,1-4,7.777323
Finland,FIN,1978,1-4,8.339952
Finland,FIN,1979,1-4,4.2801557
Finland,FIN,1980,1-4,5.4390054
Finland,FIN,1981,1-4,7.0394993
Finland,FIN,1982,1-4,3.1458907
Finland,FIN,1983,1-4,6.2671366
Finland,FIN,1984,1-4,6.1871614
Finland,FIN,1985,1-4,4.5941806
Finland,FIN,1986,1-4,4.585403
Finland,FIN,1987,1-4,3.8744674
Finland,FIN,1988,1-4,3.5728464
Finland,FIN,1989,1-4,4.854369
Finland,FIN,1990,1-4,4.4570503
Finland,FIN,1991,1-4,6.0
Finland,FIN,1992,1-4,3.9138944
Finland,FIN,1993,1-4,3.0781069
Finland,FIN,1994,1-4,3.0487804
Finland,FIN,1995,1-4,2.2865853
Finland,FIN,1996,1-4,4.2177916
Finland,FIN,1997,1-4,3.117693
Finland,FIN,1998,1-4,3.5865862
Finland,FIN,1999,1-4,2.86709
Finland,FIN,2000,1-4,2.5270605
Finland,FIN,2001,1-4,2.577253
Finland,FIN,2002,1-4,2.6161573
Finland,FIN,2003,1-4,2.20022
Finland,FIN,2004,1-4,3.091941
Finland,FIN,2005,1-4,3.9698117
Finland,FIN,2006,1-4,2.1903214
Finland,FIN,2007,1-4,3.8956318
Finland,FIN,2008,1-4,5.5524473
Finland,FIN,2009,1-4,1.6912783
Finland,FIN,2010,1-4,2.9283435
Finland,FIN,2011,1-4,1.6549442
Finland,FIN,2012,1-4,0.82075864
Finland,FIN,2013,1-4,3.6806579
Finland,FIN,2014,1-4,1.2318735
Finland,FIN,2015,1-4,1.232772
Finland,FIN,2016,1-4,1.6906171
Finland,FIN,2017,1-4,2.5956945
Finland,FIN,2018,1-4,2.232402
Finland,FIN,2019,1-4,0.92979795
Finland,FIN,2020,1-4,3.4092624
Finland,FIN,2021,1-4,2.0296018
France,FRA,1950,1-4,9.176365
France,FRA,1951,1-4,8.806112
France,FRA,1952,1-4,9.456845
France,FRA,1953,1-4,9.312432
France,FRA,1954,1-4,9.446141
France,FRA,1955,1-4,9.600969
France,FRA,1956,1-4,10.546164
France,FRA,1957,1-4,10.341097
France,FRA,1958,1-4,9.547294
France,FRA,1959,1-4,9.242958
France,FRA,1960,1-4,10.038779
France,FRA,1961,1-4,9.077626
France,FRA,1962,1-4,9.864781
France,FRA,1963,1-4,8.645009
France,FRA,1964,1-4,10.437032
France,FRA,1965,1-4,7.9086637
France,FRA,1966,1-4,8.606968
France,FRA,1967,1-4,7.9772415
France,FRA,1968,1-4,7.6324673
France,FRA,1969,1-4,7.618201
France,FRA,1970,1-4,6.9043846
France,FRA,1971,1-4,5.9370313
France,FRA,1972,1-4,6.9782004
France,FRA,1973,1-4,6.742433
France,FRA,1974,1-4,6.9197083
France,FRA,1975,1-4,6.844627
France,FRA,1976,1-4,5.816623
France,FRA,1977,1-4,6.4872813
France,FRA,1978,1-4,6.981615
France,FRA,1979,1-4,5.7269473
France,FRA,1980,1-4,5.762305
France,FRA,1981,1-4,5.9732723
France,FRA,1982,1-4,5.4148006
France,FRA,1983,1-4,5.2134566
France,FRA,1984,1-4,5.402239
France,FRA,1985,1-4,4.4654584
France,FRA,1986,1-4,4.557703
France,FRA,1987,1-4,4.5668235
France,FRA,1988,1-4,4.163449
France,FRA,1989,1-4,4.473974
France,FRA,1990,1-4,4.1893454
France,FRA,1991,1-4,4.2328043
France,FRA,1992,1-4,3.8183146
France,FRA,1993,1-4,3.441363
France,FRA,1994,1-4,3.1833112
France,FRA,1995,1-4,3.3088615
France,FRA,1996,1-4,3.2492487
France,FRA,1997,1-4,2.8122473
France,FRA,1998,1-4,2.4209676
France,FRA,1999,1-4,2.5601935
France,FRA,2000,1-4,3.338306
France,FRA,2001,1-4,3.1589556
France,FRA,2002,1-4,2.2822745
France,FRA,2003,1-4,3.2302935
France,FRA,2004,1-4,2.28327
France,FRA,2005,1-4,2.3795307
France,FRA,2006,1-4,2.42377
France,FRA,2007,1-4,2.0862246
France,FRA,2008,1-4,2.6854706
France,FRA,2009,1-4,2.1782155
France,FRA,2010,1-4,1.9700676
France,FRA,2011,1-4,2.0600426
France,FRA,2012,1-4,1.8945841
France,FRA,2013,1-4,2.2144475
France,FRA,2014,1-4,1.9673339
France,FRA,2015,1-4,2.01612
France,FRA,2016,1-4,1.6089256
France,FRA,2017,1-4,1.6796633
France,FRA,2018,1-4,1.9809792
France,FRA,2019,1-4,1.5486197
France,FRA,2020,1-4,1.9804258
French Guiana,GUF,1968,1-4,0.0
French Guiana,GUF,1969,1-4,0.0
French Guiana,GUF,1970,1-4,0.0
French Guiana,GUF,1971,1-4,0.0
French Guiana,GUF,1972,1-4,0.0
French Guiana,GUF,1973,1-4,0.0
French Guiana,GUF,1974,1-4,0.0
French Guiana,GUF,1975,1-4,16.173378
French Guiana,GUF,1976,1-4,0.0
French Guiana,GUF,1977,1-4,0.0
French Guiana,GUF,1978,1-4,0.0
French Guiana,GUF,1979,1-4,0.0
French Guiana,GUF,2001,1-4,5.604439
French Guiana,GUF,2002,1-4,5.415358
French Guiana,GUF,2003,1-4,0.0
French Guiana,GUF,2004,1-4,0.0
French Guiana,GUF,2005,1-4,0.0
French Guiana,GUF,2006,1-4,0.0
French Guiana,GUF,2007,1-4,0.0
French Guiana,GUF,2008,1-4,4.3295665
French Guiana,GUF,2009,1-4,4.2194095
French Guiana,GUF,2010,1-4,0.0
French Guiana,GUF,2011,1-4,0.0
French Guiana,GUF,2012,1-4,0.0
French Guiana,GUF,2013,1-4,0.0
French Guiana,GUF,2014,1-4,0.0
French Guiana,GUF,2015,1-4,0.0
French Guiana,GUF,2016,1-4,0.0
Georgia,GEO,1981,1-4,4.936121
Georgia,GEO,1982,1-4,1.435544
Georgia,GEO,1985,1-4,5.8414464
Georgia,GEO,1986,1-4,4.091653
Georgia,GEO,1987,1-4,3.4824538
Georgia,GEO,1988,1-4,5.5910544
Georgia,GEO,1989,1-4,3.22841
Georgia,GEO,1990,1-4,4.415011
Georgia,GEO,1991,1-4,2.834869
Georgia,GEO,1992,1-4,4.132231
Georgia,GEO,1994,1-4,4.903678
Georgia,GEO,1995,1-4,5.589715
Georgia,GEO,1996,1-4,3.1727147
Georgia,GEO,1997,1-4,1.2599748
Georgia,GEO,1998,1-4,2.2070184
Georgia,GEO,1999,1-4,0.92699885
Georgia,GEO,2000,1-4,0.97537184
Georgia,GEO,2001,1-4,2.0095453
Georgia,GEO,2004,1-4,6.0489416
Georgia,GEO,2005,1-4,3.2930846
Georgia,GEO,2006,1-4,4.324324
Georgia,GEO,2007,1-4,3.230148
Georgia,GEO,2009,1-4,4.142931
Georgia,GEO,2010,1-4,1.4051522
Georgia,GEO,2011,1-4,1.8091362
Georgia,GEO,2012,1-4,3.8643196
Georgia,GEO,2013,1-4,2.946128
Georgia,GEO,2014,1-4,4.5731707
Georgia,GEO,2015,1-4,1.9389944
Georgia,GEO,2016,1-4,3.742121
Georgia,GEO,2017,1-4,3.1608703
Georgia,GEO,2018,1-4,2.6452577
Georgia,GEO,2019,1-4,3.5770977
Georgia,GEO,2020,1-4,0.937418
Georgia,GEO,2021,1-4,1.4775087
Germany,DEU,1990,1-4,3.8876276
Germany,DEU,1991,1-4,4.393843
Germany,DEU,1992,1-4,3.9558265
Germany,DEU,1993,1-4,3.324208
Germany,DEU,1994,1-4,3.5690644
Germany,DEU,1995,1-4,3.586479
Germany,DEU,1996,1-4,2.9700212
Germany,DEU,1997,1-4,2.9879851
Germany,DEU,1998,1-4,2.246551
Germany,DEU,1999,1-4,2.9044988
Germany,DEU,2000,1-4,2.801483
Germany,DEU,2001,1-4,3.3467276
Germany,DEU,2002,1-4,2.499055
Germany,DEU,2003,1-4,2.6220448
Germany,DEU,2004,1-4,3.0496624
Germany,DEU,2005,1-4,2.7418633
Germany,DEU,2006,1-4,2.5547602
Germany,DEU,2007,1-4,3.0639045
Germany,DEU,2008,1-4,2.3443623
Germany,DEU,2009,1-4,2.1800923
Germany,DEU,2010,1-4,1.5711051
Germany,DEU,2011,1-4,2.4108443
Germany,DEU,2012,1-4,2.152883
Germany,DEU,2013,1-4,2.1512094
Germany,DEU,2014,1-4,2.3803394
Germany,DEU,2015,1-4,1.9862312
Germany,DEU,2016,1-4,2.1243885
Germany,DEU,2017,1-4,1.7910881
Germany,DEU,2018,1-4,2.1920896
Germany,DEU,2019,1-4,2.401669
Germany,DEU,2020,1-4,1.8477145
Greece,GRC,1961,1-4,15.522186
Greece,GRC,1962,1-4,10.750882
Greece,GRC,1963,1-4,11.60444
Greece,GRC,1964,1-4,13.481631
Greece,GRC,1965,1-4,12.789905
Greece,GRC,1966,1-4,10.470305
Greece,GRC,1967,1-4,11.772735
Greece,GRC,1968,1-4,13.937867
Greece,GRC,1969,1-4,11.094552
Greece,GRC,1970,1-4,10.3092785
Greece,GRC,1971,1-4,9.575005
Greece,GRC,1972,1-4,11.511512
Greece,GRC,1973,1-4,8.631106
Greece,GRC,1974,1-4,9.082814
Greece,GRC,1975,1-4,8.917197
Greece,GRC,1976,1-4,11.305616
Greece,GRC,1977,1-4,8.83679
Greece,GRC,1978,1-4,9.460907
Greece,GRC,1979,1-4,10.298295
Greece,GRC,1980,1-4,9.640666
Greece,GRC,1981,1-4,8.902077
Greece,GRC,1982,1-4,5.060199
Greece,GRC,1983,1-4,6.8601584
Greece,GRC,1984,1-4,6.0964675
Greece,GRC,1985,1-4,5.5627666
Greece,GRC,1986,1-4,5.8150806
Greece,GRC,1987,1-4,5.00701
Greece,GRC,1988,1-4,4.3951445
Greece,GRC,1989,1-4,4.816112
Greece,GRC,1990,1-4,3.642158
Greece,GRC,1991,1-4,4.4135547
Greece,GRC,1992,1-4,4.1788454
Greece,GRC,1993,1-4,4.1844797
Greece,GRC,1994,1-4,3.0288346
Greece,GRC,1995,1-4,4.672657
Greece,GRC,1996,1-4,5.396857
Greece,GRC,1997,1-4,4.249452
Greece,GRC,1998,1-4,4.5171843
Greece,GRC,1999,1-4,4.7940364
Greece,GRC,2000,1-4,2.6689053
Greece,GRC,2001,1-4,0.9836396
Greece,GRC,2002,1-4,2.9767516
Greece,GRC,2003,1-4,2.7210345
Greece,GRC,2004,1-4,3.9064598
Greece,GRC,2005,1-4,4.099102
Greece,GRC,2006,1-4,2.1430204
Greece,GRC,2007,1-4,2.5737917
Greece,GRC,2008,1-4,1.6072114
Greece,GRC,2009,1-4,3.368266
Greece,GRC,2010,1-4,2.192593
Greece,GRC,2011,1-4,5.2025414
Greece,GRC,2012,1-4,3.3323188
Greece,GRC,2013,1-4,2.7464228
Greece,GRC,2014,1-4,4.0576277
Greece,GRC,2015,1-4,1.5073862
Greece,GRC,2016,1-4,3.1170046
Greece,GRC,2017,1-4,2.3611264
Greece,GRC,2018,1-4,2.6320984
Greece,GRC,2019,1-4,2.1154788
Greece,GRC,2020,1-4,0.80435425
Grenada,GRD,1985,1-4,9.007386
Grenada,GRD,1988,1-4,0.0
Grenada,GRD,1989,1-4,0.0
Grenada,GRD,1990,1-4,10.526316
Grenada,GRD,1991,1-4,0.0
Grenada,GRD,1992,1-4,0.0
Grenada,GRD,1993,1-4,0.0
Grenada,GRD,1994,1-4,9.463424
Grenada,GRD,1995,1-4,0.0
Grenada,GRD,1996,1-4,0.0
Grenada,GRD,2001,1-4,12.523481
Grenada,GRD,2002,1-4,0.0
Grenada,GRD,2003,1-4,0.0
Grenada,GRD,2004,1-4,0.0
Grenada,GRD,2005,1-4,0.0
Grenada,GRD,2006,1-4,0.0
Grenada,GRD,2007,1-4,0.0
Grenada,GRD,2008,1-4,14.5412245
Grenada,GRD,2009,1-4,14.863258
Grenada,GRD,2010,1-4,0.0
Grenada,GRD,2011,1-4,0.0
Grenada,GRD,2012,1-4,0.0
Grenada,GRD,2013,1-4,0.0
Grenada,GRD,2014,1-4,0.0
Grenada,GRD,2015,1-4,0.0
Grenada,GRD,2016,1-4,0.0
Grenada,GRD,2017,1-4,13.721186
Grenada,GRD,2018,1-4,0.0
Grenada,GRD,2019,1-4,0.0
Grenada,GRD,2020,1-4,0.0
Grenada,GRD,2021,1-4,0.0
Guadeloupe,GLP,1974,1-4,0.0
Guadeloupe,GLP,1981,1-4,0.0
Guadeloupe,GLP,2000,1-4,0.0
Guadeloupe,GLP,2001,1-4,0.0
Guadeloupe,GLP,2002,1-4,0.0
Guadeloupe,GLP,2003,1-4,0.0
Guadeloupe,GLP,2004,1-4,4.245203
Guadeloupe,GLP,2005,1-4,0.0
Guadeloupe,GLP,2006,1-4,4.356919
Guadeloupe,GLP,2007,1-4,4.3691015
Guadeloupe,GLP,2008,1-4,4.3565392
Guadeloupe,GLP,2009,1-4,0.0
Guadeloupe,GLP,2010,1-4,0.0
Guadeloupe,GLP,2011,1-4,0.0
Guadeloupe,GLP,2012,1-4,0.0
Guadeloupe,GLP,2013,1-4,9.778517
Guadeloupe,GLP,2014,1-4,5.145886
Guadeloupe,GLP,2015,1-4,5.3556128
Guadeloupe,GLP,2016,1-4,0.0
Guatemala,GTM,1963,1-4,2.613525
Guatemala,GTM,1964,1-4,2.540489
Guatemala,GTM,1965,1-4,1.8179064
Guatemala,GTM,1966,1-4,1.8106278
Guatemala,GTM,1967,1-4,2.034348
Guatemala,GTM,1968,1-4,3.5747764
Guatemala,GTM,1969,1-4,1.9384128
Guatemala,GTM,1970,1-4,1.2581244
Guatemala,GTM,1971,1-4,1.8213388
Guatemala,GTM,1974,1-4,2.1327646
Guatemala,GTM,1975,1-4,2.7207804
Guatemala,GTM,1976,1-4,2.0008066
Guatemala,GTM,1977,1-4,1.4326589
Guatemala,GTM,1978,1-4,3.0911686
Guatemala,GTM,1979,1-4,2.432226
Guatemala,GTM,1980,1-4,1.4233363
Guatemala,GTM,1981,1-4,2.3039246
Guatemala,GTM,1984,1-4,1.6194332
Guatemala,GTM,1986,1-4,2.4204566
Guatemala,GTM,1987,1-4,2.801201
Guatemala,GTM,1988,1-4,2.856567
Guatemala,GTM,1989,1-4,2.7475193
Guatemala,GTM,1990,1-4,2.8702137
Guatemala,GTM,1991,1-4,4.49861
Guatemala,GTM,1992,1-4,3.254666
Guatemala,GTM,1993,1-4,2.951375
Guatemala,GTM,1994,1-4,3.9890258
Guatemala,GTM,1995,1-4,4.1926327
Guatemala,GTM,1996,1-4,3.2231123
Guatemala,GTM,1997,1-4,3.7775037
Guatemala,GTM,1998,1-4,3.7992141
Guatemala,GTM,1999,1-4,3.4239793
Guatemala,GTM,2000,1-4,3.4463446
Guatemala,GTM,2001,1-4,3.8162262
Guatemala,GTM,2002,1-4,4.232592
Guatemala,GTM,2003,1-4,3.8584986
Guatemala,GTM,2004,1-4,3.053441
Guatemala,GTM,2005,1-4,4.2958937
Guatemala,GTM,2006,1-4,4.5726056
Guatemala,GTM,2007,1-4,3.9461792
Guatemala,GTM,2008,1-4,3.2135296
Guatemala,GTM,2009,1-4,3.6789005
Guatemala,GTM,2010,1-4,3.692433
Guatemala,GTM,2011,1-4,3.160232
Guatemala,GTM,2012,1-4,3.5559325
Guatemala,GTM,2013,1-4,3.215033
Guatemala,GTM,2014,1-4,3.8914404
Guatemala,GTM,2015,1-4,3.421754
Guatemala,GTM,2016,1-4,3.6802843
Guatemala,GTM,2017,1-4,3.3349102
Guatemala,GTM,2018,1-4,2.701994
Guatemala,GTM,2019,1-4,3.7285652
Guatemala,GTM,2020,1-4,2.1871722
Guatemala,GTM,2021,1-4,3.1975174
