Entity,Code,Year,"Age-standardized deaths from bladder cancer in both sexes per 100,000 people","Age-standardized deaths from colon and rectum cancers in both sexes per 100,000 people","Age-standardized deaths from pancreas cancer in both sexes per 100,000 people","Age-standardized deaths from breast cancer in both sexes per 100,000 people","Age-standardized deaths from corpus uteri cancer in both sexes per 100,000 people","Age-standardized deaths from kidney cancer in both sexes per 100,000 people","Age-standardized deaths from oesophagus cancer in both sexes per 100,000 people","Age-standardized deaths from melanoma and other skin cancers in both sexes per 100,000 people","Age-standardized deaths from prostate cancer in both sexes per 100,000 people","Age-standardized deaths from thyroid cancer in both sexes per 100,000 people","Age-standardized deaths from testicular cancer in both sexes per 100,000 people","Age-standardized deaths from trachea, bronchus, lung cancers in both sexes per 100,000 people","Age-standardized deaths from mouth and oropharynx cancers in both sexes per 100,000 people","Age-standardized deaths from ovary cancer in both sexes per 100,000 people","Age-standardized deaths from larynx cancer in both sexes per 100,000 people","Age-standardized deaths from gallbladder and biliary tract cancer in both sexes per 100,000 people","Age-standardized deaths from cervix uteri cancer in both sexes per 100,000 people","Age-standardized deaths from stomach cancer in both sexes per 100,000 people","Age-standardized deaths from brain and nervous system cancers in both sexes per 100,000 people","Age-standardized deaths from liver cancer in both sexes per 100,000 people",Continent
Armenia,ARM,2007,4.921364,10.228451,7.641523,13.8406515,4.923146,3.467237,1.6717607,1.9452484,4.41793,0.85553575,0.27237532,31.88542,1.8020759,2.5294049,2.350656,1.2100492,2.1582735,13.600048,5.281187,9.198201,Asia
Armenia,ARM,2008,4.854298,9.458745,8.664463,13.490695,4.551638,3.9995725,1.1427561,2.1160338,4.069473,0.7850124,0.28371668,32.686863,1.8275251,2.9504337,3.017786,1.683644,1.7286638,13.168238,5.01197,10.791785,Asia
Armenia,ARM,2009,5.8706393,10.20151,7.9373055,14.22301,4.37511,4.6069536,1.1934248,1.7563518,4.4236016,1.0882872,0.3030932,34.22524,1.8343405,2.767846,2.95517,1.441517,1.8065647,12.395507,6.035911,10.042141,Asia
Armenia,ARM,2010,5.5316935,11.314863,7.846295,14.497934,3.7569509,3.5606678,1.1508275,2.3414488,5.051003,1.2810901,0.29258126,31.630508,1.9997743,3.3095775,2.7053885,1.9815823,2.4164162,12.990855,5.317252,9.561296,Asia
Armenia,ARM,2011,4.9360223,11.38081,7.5195503,13.689628,4.618392,3.208643,1.2643042,1.7338839,5.881672,0.7580771,0.15635192,31.32388,2.3784502,2.3795269,2.3850856,1.574546,1.858872,12.303742,5.4327774,9.116882,Asia
Armenia,ARM,2012,3.7465723,10.716202,7.7177672,14.650159,4.301214,3.3756218,1.0013714,2.3727775,6.130292,0.80659556,0.17477755,28.964762,1.7393912,3.0528846,2.719148,1.5006639,2.4730144,11.174631,6.0051613,8.992144,Asia
Armenia,ARM,2013,4.5662866,10.773739,8.035777,12.104632,4.6602607,3.6253612,1.0891073,1.687783,5.197089,1.0084709,0.16525953,26.905382,1.5078076,3.0728126,3.1666408,1.5235617,1.6459693,10.916832,5.473418,9.870535,Asia
Armenia,ARM,2014,4.5141835,11.755195,8.310651,12.102647,4.667046,3.5381303,1.0925896,1.7631638,6.456436,0.8127669,0.1420115,28.797865,1.9034255,2.5798693,2.5447173,1.1931149,1.3872862,11.690648,6.273752,9.283446,Asia
Armenia,ARM,2015,4.626931,12.161053,8.199227,14.725723,4.311425,4.383395,1.2143654,1.9007434,7.237485,1.0958849,0.16181935,30.044884,1.3779936,2.6218574,2.1696875,2.0699556,2.0241637,12.320412,6.328023,10.258862,Asia
Armenia,ARM,2016,4.3424063,11.051173,8.566481,11.945264,4.18502,3.5962987,1.3833591,1.6818342,5.9483895,1.0354085,0.34041283,28.211117,1.2173942,2.502542,2.2246575,1.6382533,1.5660204,11.141489,5.2747817,8.987135,Asia
Armenia,ARM,2017,4.3793387,11.263929,10.05864,10.458112,3.5634322,3.4027352,1.1725401,1.2970359,5.0344253,0.8172883,0.25304875,26.491203,1.6170456,2.0675533,2.740063,1.6486092,1.8757472,11.2287655,5.065534,9.259873,Asia
Armenia,ARM,2018,3.9596512,11.171355,8.818256,9.9366455,3.2669492,2.817877,1.1196036,1.0693631,4.563489,0.98610926,0.10403875,24.135866,1.5520926,2.4380145,1.8205925,1.6359786,1.4905541,9.836449,4.645482,9.385998,Asia
Armenia,ARM,2019,4.0590644,10.96002,8.975018,10.4172325,3.621589,2.386344,1.4289861,1.1533363,3.9957683,0.6561014,0.07623919,27.884472,1.5092984,2.3513029,1.5534121,1.3381838,1.5687284,9.691249,5.038896,10.51374,Asia
Armenia,ARM,2020,3.9372864,10.967954,8.734279,10.696824,3.21472,2.4208803,0.76785237,1.5476805,5.342739,0.8076993,0.20185204,29.069298,1.6657323,2.0253482,1.471133,1.07291,1.6669354,8.524794,4.741361,12.226047,Asia
Armenia,ARM,2021,3.3747208,10.847003,8.714717,10.616681,2.8695908,2.3691509,0.8522032,0.8755631,4.474795,0.79205066,0.23154122,26.871788,1.3645065,2.1454961,1.6889632,1.4972277,1.7893058,9.780903,5.1051226,10.648233,Asia
Armenia,ARM,2022,3.247763,11.2692585,8.166892,10.097567,3.224006,2.1585946,0.7910339,1.0599657,4.243134,0.4192499,0.2767694,25.312737,1.2629119,2.4524145,1.5093632,1.4501661,1.91716,8.133834,4.6842113,8.795909,Asia
Armenia,ARM,1981,,7.1645374,,6.4774933,2.4477663,,2.4078434,,1.3901248,,,17.47984,1.0040549,,3.3239508,,3.0511813,16.414331,,,Asia
Armenia,ARM,1982,,7.863865,,6.2013965,2.5089254,,2.1420214,,1.5916253,,,18.007717,1.5399061,,1.9447837,,2.6221435,16.805767,,,Asia
Armenia,ARM,1985,,8.618628,,7.308327,2.3369405,,1.8053414,,1.326347,,,21.082947,1.2988454,,2.5569541,,3.2117116,18.777557,,,Asia
Armenia,ARM,1986,,9.224654,,6.963362,2.194211,,1.8138964,,1.1689765,,,21.8066,1.1802231,,2.7618155,,3.403257,15.28288,,,Asia
Armenia,ARM,1987,,9.535579,,7.7313113,2.4290824,,1.9903369,,1.6272019,,,20.884966,1.6484674,,2.935118,,2.467329,17.743368,,,Asia
Armenia,ARM,1988,,9.131795,,7.6930833,2.1876836,,1.9257196,,1.0908976,,,24.730656,2.035814,,2.6645658,,3.383657,15.643618,,,Asia
Armenia,ARM,1989,,8.348335,,9.371391,2.685864,,2.4214804,,1.2563181,,,24.050325,2.0717773,,3.4401321,,2.6107516,15.982195,,,Asia
Armenia,ARM,1990,,9.560404,,11.374202,2.9641705,,2.4328706,,1.3747228,,,26.46219,1.5555508,,3.120708,,3.1512794,18.039373,,,Asia
Armenia,ARM,1991,,9.650609,,8.654514,2.136887,,2.629851,,0.9227923,,,25.150368,1.5516388,,3.4370148,,3.6783419,15.455638,,,Asia
Armenia,ARM,1992,,8.796511,,9.893159,2.6108396,,1.6855208,,1.6358972,,,23.890526,1.3590232,,3.9770699,,2.8436124,15.992532,,,Asia
Armenia,ARM,1993,,7.786159,,9.37302,2.226143,,1.325807,,1.6034191,,,21.79022,1.401014,,3.4071596,,3.0197232,13.57805,,,Asia
Armenia,ARM,1994,,6.4065075,,9.442143,2.471101,,1.1005794,,2.1502078,,,19.510466,1.8941195,,3.1851354,,2.2793086,11.652457,,,Asia
Armenia,ARM,1995,,7.1639705,,9.098739,2.566235,,1.1684002,,1.7119393,,,19.315815,1.6204277,,3.2729058,,2.1949694,11.614364,,,Asia
Armenia,ARM,1996,,7.4145226,,10.588152,2.259634,,1.1581753,,1.9088178,,,19.655138,1.9776016,,3.164829,,2.6897538,11.950196,,,Asia
Armenia,ARM,1997,,7.7097006,,10.203203,2.19196,,1.3047907,,2.0532546,,,20.754444,1.8517549,,2.5871885,,2.5189788,11.046126,,,Asia
Armenia,ARM,1998,,7.165101,,11.165041,2.5210614,,1.314097,,2.2488165,,,19.915237,1.4439839,,2.566216,,2.8152006,11.226619,,,Asia
Armenia,ARM,1999,,7.7312303,,11.72734,2.011508,,1.5196414,,2.123004,,,20.787462,1.747866,,2.9648905,,3.0015619,9.929211,,,Asia
Armenia,ARM,2000,,7.872465,,11.474994,2.4734695,,1.1255571,,2.287458,,,21.249847,1.6437526,,2.4351466,,2.135596,9.6566725,,,Asia
Armenia,ARM,2001,,7.195755,,10.754017,2.7773256,,1.1404719,,2.1532412,,,21.6447,1.9163568,,2.2916875,,2.3893194,10.699255,,,Asia
Armenia,ARM,2002,,9.810316,,13.631901,3.668936,,1.2037615,,3.1121364,,,24.625496,1.7519574,,3.0293388,,2.789487,11.059984,,,Asia
Armenia,ARM,2003,,10.187259,,13.296592,3.0898817,,1.1393261,,3.3066437,,,24.679327,2.4780507,,2.5547163,,3.040957,12.623964,,,Asia
Australia,AUS,1979,3.5858927,21.095184,6.8369374,11.503064,1.4102975,,3.2763457,4.6364336,7.336486,,0.3196309,29.390177,3.2617624,3.5953724,1.2876248,,2.1723492,8.851462,4.075552,,Oceania
Australia,AUS,1980,3.7758503,21.32588,7.10908,11.58293,1.4145817,,3.1290584,4.6052084,7.5796733,,0.33728573,30.785767,2.8984437,3.5686722,1.1743989,,1.9943731,8.648602,4.3817987,,Oceania
Australia,AUS,1981,3.457897,21.379686,6.2029147,11.834591,1.3773929,,3.282328,4.7470517,7.419095,,0.26177168,30.293829,3.1277745,3.554689,1.3575691,,2.2414246,8.332007,4.0892167,,Oceania
Australia,AUS,1982,3.4447436,21.419548,6.8084793,12.177001,1.282076,,3.071883,4.785765,7.7207656,,0.2259776,30.722223,3.08895,3.5728912,1.1712987,,2.1348274,8.148517,4.1369276,0.86759955,Oceania
Australia,AUS,1983,3.2598217,21.688982,6.431691,12.179844,1.3640884,,3.3329623,4.9884243,7.663208,,0.28492466,30.949245,3.0306654,3.5741506,1.1737581,,2.0869312,8.2683,4.5758786,1.045796,Oceania
Australia,AUS,1984,3.5201619,21.034756,6.742067,12.690544,1.2344854,,3.3771951,5.0560403,7.6468973,,0.266876,30.885416,3.541647,3.7222176,1.3560551,,2.0017493,7.72137,4.65236,1.2053124,Oceania
Australia,AUS,1985,3.6235602,21.800362,6.5455813,12.567297,1.5128219,,3.6516953,4.8981714,8.003063,,0.17859685,30.690273,3.4493592,3.2074678,1.2025313,,2.0740867,7.412673,4.5262976,1.3433365,Oceania
Australia,AUS,1986,3.4168088,21.334879,6.6214895,11.947643,1.3787403,,3.2116153,4.8640714,8.054843,,0.2110054,29.822285,3.1677215,3.5029495,1.2211676,,1.9053843,7.1746225,4.1178555,1.0473351,Oceania
Australia,AUS,1987,3.417256,21.333155,6.621467,12.370029,1.2593281,,3.502067,5.4189353,8.40695,,0.14680205,29.692259,3.366502,3.3916314,1.2927244,,1.883768,6.7598996,4.2545185,1.2153319,Oceania
Australia,AUS,1988,3.3320405,20.538586,6.1674404,12.342709,1.1074457,,3.8755403,5.0979905,8.673637,,0.18533105,30.436275,3.24405,3.1413035,1.0846728,,1.8122127,6.6721926,4.540804,1.2187861,Oceania
Australia,AUS,1989,3.3401937,20.079323,6.699437,12.543501,1.299165,,3.7510056,5.395874,9.107818,,0.1636699,30.724228,3.2472806,3.2656841,1.2010626,,1.9088161,6.2532697,4.291416,1.2799903,Oceania
Australia,AUS,1990,3.2141802,19.493341,6.4388094,12.122463,1.0009869,,3.4351547,5.4064136,9.045598,,0.16094601,28.749449,3.1929684,3.5960038,1.2337102,,1.7395124,5.896876,4.886687,1.1470624,Oceania
Australia,AUS,1991,3.1056905,19.26757,6.242562,12.355922,1.119425,,3.6482375,5.172745,9.06994,,0.14683463,29.046743,3.3062656,3.431867,1.219751,,1.617488,5.774153,4.474226,1.3276498,Oceania
Australia,AUS,1992,3.054785,19.15235,6.4052105,11.547363,1.049424,,3.6639264,5.72734,9.607202,,0.12753993,28.834349,3.069874,3.1398878,1.2439086,,1.5249238,5.4372125,4.7854133,1.3165454,Oceania
Australia,AUS,1993,3.112037,19.30107,6.392678,12.113885,1.0833793,,3.6095912,5.5634484,10.076151,,0.08778682,28.117216,3.1196172,3.2008781,1.1167998,,1.5049447,5.2879586,4.444765,1.4989438,Oceania
Australia,AUS,1994,2.8885443,19.819155,6.2174854,12.098618,1.033608,,3.7350955,5.51539,10.087727,,0.13935688,29.038193,3.0024362,3.352209,1.0368842,,1.5814961,5.4406824,4.6724324,1.5229126,Oceania
Australia,AUS,1995,3.0710251,18.308867,6.1865582,11.446529,1.1619612,,3.7457952,5.5069532,9.514417,,0.18501034,27.708746,2.7434254,3.0382488,0.96888083,,1.4863411,5.100787,4.376427,1.595795,Oceania
Australia,AUS,1996,2.889152,18.552792,6.250845,11.269369,1.063264,,3.7027977,5.168082,9.541859,,0.15120275,27.789572,3.1012995,3.3425968,1.0362194,,1.2970377,4.8689647,4.595763,1.5200415,Oceania
Australia,AUS,1997,2.9484773,18.392122,6.158067,10.902995,1.0347099,,3.7035115,5.003819,8.607247,,0.11328402,26.67486,2.666304,2.989252,1.058578,,1.2116225,4.815924,4.609945,1.628663,Oceania
Australia,AUS,1998,2.7846823,17.719988,6.1322002,10.36693,0.9379835,3.1467612,3.6834726,5.151175,8.740446,0.25218308,0.1066601,26.264524,2.622967,2.938028,0.7907244,1.2816755,1.0749253,4.503773,4.455543,2.5106823,Oceania
Australia,AUS,1999,2.920793,16.827396,6.222287,10.073145,0.9531601,3.168443,3.4613016,5.258675,8.238339,0.29322016,0.14741467,25.485518,2.583748,2.7618446,0.9385075,1.1330181,0.90741736,4.4207563,4.3744087,2.614503,Oceania
Australia,AUS,2000,2.6229155,16.906849,6.185921,9.689758,0.92417425,2.952327,3.484515,4.8795886,8.468038,0.3325075,0.09314632,25.303286,2.5745988,2.8889272,0.91456956,1.1476282,1.0468245,4.197557,4.5885105,2.7600021,Oceania
Australia,AUS,2001,2.8539457,16.449593,6.204204,9.701992,1.0646151,3.1781437,3.6027431,5.243176,8.299239,0.30404556,0.072085,25.12263,2.5997634,2.9736903,0.8955182,1.198973,1.0320798,4.152587,4.3824687,2.83445,Oceania
Australia,AUS,2002,2.7630212,15.406187,6.2101407,9.731687,1.1686287,3.0228257,3.4087236,5.0202127,8.389706,0.34128663,0.11568048,25.004725,2.3871176,2.952485,0.8589619,1.0307043,0.8041084,4.0544796,4.5534573,2.9476123,Oceania
Australia,AUS,2003,2.57424,14.457146,6.1563187,9.570131,0.98071647,2.8285408,3.7531102,5.1521473,8.163083,0.2715188,0.07931858,23.464859,2.3835158,2.6758306,0.78070855,0.9510009,0.88442487,3.8202357,4.376446,3.046133,Oceania
Australia,AUS,2004,2.6237404,13.187129,6.4367957,9.262438,1.0349506,2.832208,3.565104,5.130616,7.9128714,0.30299804,0.06277921,23.845924,2.1814125,2.8708827,0.7300633,0.72049433,0.7408428,3.6470253,4.275709,3.040114,Oceania
Australia,AUS,2006,2.5037146,11.978413,6.399245,8.7696495,1.053248,2.8514202,3.6752698,5.2137933,8.056371,0.35024735,0.08860642,23.519146,2.0806606,2.5615222,0.65424573,0.7192541,0.78469974,3.4506376,3.995004,3.4795518,Oceania
Australia,AUS,2007,2.4437573,12.068985,6.6883383,8.542604,0.9791414,2.6337633,3.3238952,5.1901383,7.4464197,0.30278772,0.10816591,23.175554,2.1390886,2.6404886,0.650896,0.78010714,0.705819,3.3924239,4.0240793,3.4363613,Oceania
Australia,AUS,2008,2.379007,11.804332,6.5215244,8.602391,0.9979298,2.5357509,3.4909985,5.411755,7.5075846,0.30499032,0.05706416,23.325083,2.0570788,2.6385114,0.70818067,0.76348656,0.77576435,3.2830076,4.1274185,3.6328423,Oceania
Australia,AUS,2009,2.5497346,11.298479,6.1326976,8.416134,1.0130866,2.6643004,3.3309867,5.231968,7.4664063,0.36150077,0.07114951,22.273447,2.2276464,2.4914339,0.63983345,0.64113957,0.7536066,3.059333,3.9607708,3.8801374,Oceania
Australia,AUS,2010,2.4450006,10.891668,6.5990067,8.220831,0.9582694,2.6292088,3.4380286,5.2248263,7.448774,0.3057077,0.09133156,22.423407,2.2201543,2.605649,0.7109779,0.6579712,0.74301106,2.9910073,4.142247,3.8359652,Oceania
Australia,AUS,2011,2.4202754,10.721999,6.4303412,8.342509,1.0309359,2.4742992,3.3277855,5.56532,7.419682,0.3229068,0.0654056,22.127348,2.0051484,2.5364301,0.547112,0.6290263,0.73541975,3.0850644,4.1487975,4.022727,Oceania
Australia,AUS,2012,2.346391,10.386818,6.511717,7.8354206,1.1014737,2.4447954,3.1562626,5.2495646,6.7164226,0.31555235,0.0989435,21.430937,2.0783052,2.474631,0.5602406,0.61003083,0.694064,2.9752908,3.9028468,4.087089,Oceania
Australia,AUS,2013,2.2149308,10.458238,6.382872,7.76047,1.0583621,2.515568,3.1937048,5.5880504,6.548228,0.33741185,0.06001001,21.003378,2.2145603,2.4941,0.5704833,0.5966876,0.70365626,3.1232731,4.0331664,4.1485605,Oceania
Australia,AUS,2014,2.167713,10.065263,6.1933093,7.4248605,1.2261524,2.3154793,2.9670281,5.066565,6.324709,0.3253646,0.09216689,20.564465,2.0644732,2.4820879,0.52636635,0.5508425,0.6785294,2.835697,4.1162133,4.502592,Oceania
Australia,AUS,2015,2.267201,10.517747,6.5417213,7.59447,1.1665373,2.3858337,3.2235172,5.1000185,6.361686,0.33935937,0.08440304,20.638588,2.280604,2.2824032,0.54041535,0.65320104,0.69214773,2.7760074,4.126178,4.6039753,Oceania
Australia,AUS,2016,1.9910692,10.218104,6.7494855,7.540457,1.2536231,2.2832654,3.197604,4.421727,6.3422227,0.3296974,0.08160235,19.766153,2.0802865,2.248885,0.47097832,0.5665262,0.7830775,2.5996332,4.20028,4.592988,Oceania
Australia,AUS,2017,1.9839358,9.568822,6.70353,7.1033273,1.1700567,2.170885,2.9535353,4.3492885,6.118305,0.32979423,0.08092581,18.80611,2.021443,2.3378286,0.44867072,0.5954095,0.6395833,2.6707497,3.9763231,4.553391,Oceania
Australia,AUS,2018,1.865639,9.617369,6.6805496,7.1740804,1.1557363,1.9282554,2.9477959,4.4658327,5.939778,0.32098478,0.12200377,19.17693,2.0841799,2.1959867,0.4117601,0.61241484,0.66202354,2.5270884,3.9367223,4.858678,Oceania
Australia,AUS,2019,1.8789521,9.179147,6.83498,7.4581604,1.3950694,2.1115701,3.0582085,4.233606,6.363874,0.30712974,0.10653193,18.939585,2.2044668,2.3790262,0.47348374,0.60831416,0.6555899,2.587018,3.9524243,4.955837,Oceania
Australia,AUS,2020,1.8599519,9.157363,6.6366935,7.073049,1.1769072,1.8898534,2.8141422,4.124365,6.10452,0.22647466,0.06616118,17.491196,2.0558457,1.9972304,0.37187892,0.58386,0.60017973,2.5121813,3.7902865,4.7374134,Oceania
Australia,AUS,2021,1.812927,8.994217,6.863254,6.7991643,1.249637,2.0534298,2.8037062,4.144592,5.8088937,0.2953969,0.11863976,17.386047,2.144881,2.176606,0.37130988,0.6158194,0.6057247,2.46305,3.9034986,4.717694,Oceania
Australia,AUS,2022,1.8496083,8.604514,7.106283,6.5663853,1.2986207,2.0552273,2.8046935,4.0169797,6.017882,0.31096596,0.11768161,17.582596,2.1556437,2.098386,0.41444352,0.55938274,0.719324,2.2519786,3.8823287,4.737041,Oceania
Australia,AUS,1950,,23.271017,,11.83798,3.6640828,,2.8662138,3.4554002,7.697704,,,8.75432,3.6164155,,,,2.91378,23.02055,,,Oceania
Australia,AUS,1951,,22.733345,,11.379757,3.370317,,2.9708433,3.3428402,8.018611,,,9.402184,3.0674074,,,,3.226797,22.801224,,,Oceania
Australia,AUS,1952,,22.644691,,12.531289,3.171855,,3.1845682,3.6002128,7.4016614,,,10.721944,3.1182528,,,,3.4739585,23.10896,,,Oceania
Australia,AUS,1953,,22.38647,,12.4031315,3.4449096,,3.0651927,3.053034,8.196676,,,11.554788,2.8163924,,,,3.281864,22.035856,,,Oceania
Australia,AUS,1954,,22.521395,,12.276025,3.3800945,,2.7427535,3.355201,8.363187,,,11.537579,3.0199146,,,,3.2774572,20.374025,,,Oceania
Australia,AUS,1955,,21.69452,,12.11885,2.8496857,,2.6619332,3.55589,8.510338,,,12.401573,2.9482374,,,,3.1819353,20.31975,,,Oceania
Australia,AUS,1956,,22.344675,,11.874185,3.004828,,2.4807105,3.74636,8.351722,,,13.354878,2.78222,,,,3.4772694,18.959211,,,Oceania
Australia,AUS,1957,,22.490269,,11.43123,2.9646769,,2.2788224,3.7433639,8.325291,,,14.166849,2.6957452,,,,3.5840251,18.703064,,,Oceania
Australia,AUS,1958,,21.603422,,11.40681,2.6083715,,2.806997,3.2136345,8.0675955,,,14.098775,2.5798795,,,,3.267255,17.942102,,,Oceania
Australia,AUS,1959,,22.008587,,12.052428,2.7072978,,2.469612,3.8435793,8.021612,,,15.290673,2.569028,,,,3.3614287,17.403282,,,Oceania
Australia,AUS,1960,,20.970865,,11.341889,2.1147997,,2.4740434,3.6674159,8.107325,,,15.79232,2.309799,,,,3.6383898,16.04189,,,Oceania
Australia,AUS,1961,,20.650784,,12.060954,2.057882,,2.396702,3.6231906,7.6963515,,,17.173866,2.4014513,,,,3.583044,16.78063,,,Oceania
Australia,AUS,1962,,20.771633,,11.012183,2.250602,,2.678794,3.995888,7.172639,,,18.412506,2.375689,,,,3.6404614,14.977784,,,Oceania
Australia,AUS,1963,,21.098413,,11.885486,2.1376603,,2.5798447,4.3416224,7.3200684,,,18.929617,2.5797389,,,,3.3781297,15.300962,,,Oceania
Australia,AUS,1964,,20.435852,,12.246029,1.8881376,,2.8504143,3.6042247,7.9671817,,,20.35359,2.5285132,,,,3.122777,14.052239,,,Oceania
Australia,AUS,1965,,20.60671,,11.346154,2.0725226,,2.761643,3.903782,7.7966223,,,20.536243,2.4437456,,,,3.1505759,13.171948,,,Oceania
Australia,AUS,1966,,20.957972,,11.664796,1.6080827,,2.7805474,4.2161474,7.305367,,,21.671198,2.514755,,,,3.296925,13.699323,,,Oceania
Australia,AUS,1967,,21.000347,,11.980315,1.9188931,,2.7751453,3.7860563,7.266785,,,22.811728,2.6813817,,,,3.171357,13.180078,,,Oceania
Australia,AUS,1968,,21.359877,,11.968006,1.8552984,,2.9883432,3.8721116,7.9444866,,,23.457613,2.827715,,,,3.1434023,13.503509,,,Oceania
Australia,AUS,1969,,21.358175,,11.903145,1.7192318,,2.7831738,4.1555257,7.8226137,,,24.172686,2.730847,,,,2.909041,13.366867,,,Oceania
Australia,AUS,1970,,21.699928,,11.980101,1.8528236,,3.1795914,4.246971,8.127856,,,25.35967,2.890711,,,,3.122133,12.447868,,,Oceania
Australia,AUS,1971,,21.444721,,12.757563,1.884201,,3.0058339,3.965845,7.549064,,,26.257898,2.6553397,,,,2.8693032,12.195263,,,Oceania
Australia,AUS,1972,,21.722807,,12.071975,1.9605585,,3.1196427,3.924621,7.5990734,,,26.271435,2.7889423,,,,2.8702195,12.500089,,,Oceania
Australia,AUS,1973,,22.4324,,12.435697,1.6924062,,3.4139302,3.946389,8.138685,,,27.06407,2.9390194,,,,2.9844987,11.22529,,,Oceania
Australia,AUS,1974,,22.77095,,12.4923,1.4965351,,3.167783,4.223163,7.840194,,,28.17209,2.9389868,,,,2.742821,11.455109,,,Oceania
Australia,AUS,1975,,22.193937,,11.871987,1.6070439,,3.4672492,4.09352,7.5940166,,,27.686672,2.9494705,,,,2.6668723,10.619408,,,Oceania
Australia,AUS,1976,,22.17569,,12.4136305,1.6413724,,3.4557452,4.287452,7.537798,,,28.580841,2.7205524,,,,2.5886502,10.217258,,,Oceania
Australia,AUS,1977,,21.650757,,12.307472,1.4371798,,3.4236825,4.9464746,7.6181483,,,28.6157,2.9923031,,,,2.2339184,9.666235,,,Oceania
Australia,AUS,1978,,22.158718,,11.482053,1.4362104,,3.4587147,4.8711567,7.3803515,,,29.052984,2.7856836,,,,2.374362,9.433838,,,Oceania
Austria,AUT,1980,4.1524954,21.617188,8.410385,13.53141,4.633553,,2.0885282,2.4831283,6.8580976,,0.71380377,27.164665,2.2500308,5.60863,1.952722,,2.9677534,20.571602,2.6820536,2.1640983,Europe
Austria,AUT,1981,4.556856,21.26465,7.9493203,13.290342,4.90954,,2.2648363,2.1446474,6.537346,,0.4014979,26.645384,2.687262,5.8073573,2.0738328,,2.8733425,19.531416,2.7717528,2.4492867,Europe
Austria,AUT,1982,4.2608857,21.384892,8.222997,13.28504,4.3269243,,1.946819,2.2923017,6.9097385,,0.45272526,26.430923,2.7972438,5.6727552,1.9224089,,2.7298949,19.19426,2.8742518,2.299004,Europe
Austria,AUT,1983,4.2718515,21.619616,8.337498,13.564852,4.104436,,2.2737985,2.4265983,6.506178,,0.27332345,26.833195,2.8439026,5.4225354,1.8523663,,2.5105433,17.997343,2.8483968,2.5856724,Europe
Austria,AUT,1984,4.1002975,21.265732,8.010285,14.129163,3.9613297,,2.1257405,2.6290293,6.480247,,0.34684628,28.413536,3.0698996,5.6590166,1.6132699,,2.825613,17.778408,3.737229,2.6754248,Europe
Austria,AUT,1985,4.2635055,20.367365,8.251304,14.546105,4.6977696,,2.078734,2.2715452,6.80538,,0.31287032,26.627998,3.148417,5.496608,1.6191447,,2.0820224,16.489088,3.2497334,2.6448882,Europe
Austria,AUT,1986,3.9248562,20.183985,8.511829,14.51248,3.7537076,,2.0742466,2.8525476,6.928075,,0.42748484,26.362827,3.5142722,5.256249,1.9205828,,2.3963497,15.798898,2.8108478,2.7038836,Europe
