Entity,Code,Year,"Age-standardized deaths from malignant neoplasms in males per 100,000 people","Age-standardized deaths from malignant neoplasms in females per 100,000 people"
Guyana,GUY,2010,105.15949,79.10501
Guyana,GUY,2011,99.26912,93.78321
Guyana,GUY,2012,79.77391,87.87464
Guyana,GUY,2013,73.2706,85.36229
Guyana,GUY,2014,89.20241,82.89536
Guyana,GUY,2015,88.00801,86.477066
Guyana,GUY,2016,80.30187,67.93912
Guyana,GUY,2017,93.394,83.13274
Guyana,GUY,2018,84.66785,82.26446
Guyana,GUY,2019,73.89424,76.00761
Hong Kong,HKG,1955,111.567856,74.03523
Hong Kong,HKG,1956,108.04679,76.97531
Hong Kong,HKG,1957,125.13995,76.79085
Hong Kong,HKG,1958,137.92386,89.14472
Hong Kong,HKG,1959,141.45187,88.17496
Hong Kong,HKG,1960,135.14494,93.65073
Hong Kong,HKG,1961,140.95197,97.07
Hong Kong,HKG,1962,145.82794,103.583855
Hong Kong,HKG,1963,161.94229,101.89906
Hong Kong,HKG,1964,170.85023,105.44429
Hong Kong,HKG,1965,175.62474,107.33228
Hong Kong,HKG,1966,174.60876,111.45888
Hong Kong,HKG,1967,176.54836,109.46918
Hong Kong,HKG,1968,177.89006,109.91543
Hong Kong,HKG,1969,190.0686,110.121956
Hong Kong,HKG,1970,184.81091,108.21053
Hong Kong,HKG,1971,193.0119,108.47375
Hong Kong,HKG,1972,191.54166,109.71558
Hong Kong,HKG,1973,192.61337,107.701904
Hong Kong,HKG,1974,189.0192,106.68852
Hong Kong,HKG,1975,197.20787,112.33823
Hong Kong,HKG,1976,205.90652,112.990814
Hong Kong,HKG,1977,209.04314,113.20226
Hong Kong,HKG,1978,215.27786,114.42302
Hong Kong,HKG,1979,211.20505,111.25521
Hong Kong,HKG,1980,213.47502,107.33313
Hong Kong,HKG,1981,194.83987,109.000984
Hong Kong,HKG,1982,198.12634,106.627556
Hong Kong,HKG,1983,203.13255,105.975975
Hong Kong,HKG,1984,196.0024,107.46732
Hong Kong,HKG,1985,191.68765,109.1106
Hong Kong,HKG,1986,206.0593,112.42456
Hong Kong,HKG,1987,205.38437,109.56359
Hong Kong,HKG,1988,195.2958,103.87759
Hong Kong,HKG,1989,200.28442,103.784004
Hong Kong,HKG,1990,201.60861,107.57032
Hong Kong,HKG,1991,195.47856,109.70332
Hong Kong,HKG,1992,195.3577,106.727516
Hong Kong,HKG,1993,195.11577,105.89674
Hong Kong,HKG,1994,190.49792,101.58401
Hong Kong,HKG,1995,188.14822,100.289635
Hong Kong,HKG,1996,180.20268,98.742874
Hong Kong,HKG,1997,182.25682,97.18604
Hong Kong,HKG,1998,183.02684,98.83858
Hong Kong,HKG,1999,183.39342,97.87572
Hong Kong,HKG,2000,182.49657,95.814995
Hong Kong,HKG,2001,179.25414,92.72444
Hong Kong,HKG,2002,174.1034,92.54475
Hong Kong,HKG,2003,170.0127,86.521835
Hong Kong,HKG,2004,165.71815,87.75355
Hong Kong,HKG,2005,166.98819,88.29242
Hong Kong,HKG,2006,158.88176,83.44441
Hong Kong,HKG,2007,157.20172,80.71684
Hong Kong,HKG,2008,151.10904,81.393974
Hong Kong,HKG,2009,148.43607,82.97776
Hong Kong,HKG,2010,146.08781,80.66746
Hong Kong,HKG,2011,143.54987,79.84028
Hong Kong,HKG,2012,138.23334,77.87024
Hong Kong,HKG,2013,133.6406,78.95012
Hong Kong,HKG,2014,134.07652,76.237816
Hong Kong,HKG,2015,131.84465,79.98106
Hong Kong,HKG,2016,129.84546,74.46139
Hong Kong,HKG,2017,125.96532,73.23527
Hungary,HUN,1955,145.59148,127.11044
Hungary,HUN,1956,156.66495,130.79196
Hungary,HUN,1957,157.7107,133.71399
Hungary,HUN,1958,163.89275,133.53049
Hungary,HUN,1959,172.48097,135.05096
Hungary,HUN,1960,169.4481,136.8937
Hungary,HUN,1961,174.79037,134.70412
Hungary,HUN,1962,177.14899,136.24323
Hungary,HUN,1963,175.43758,134.4779
Hungary,HUN,1964,181.22746,137.27318
Hungary,HUN,1965,186.13162,137.87013
Hungary,HUN,1966,191.83589,137.62575
Hungary,HUN,1967,193.56087,138.04265
Hungary,HUN,1968,193.10321,139.09006
Hungary,HUN,1969,200.29376,139.49998
Hungary,HUN,1970,203.32227,139.92064
Hungary,HUN,1971,211.87701,143.62553
Hungary,HUN,1972,210.31543,143.48026
Hungary,HUN,1973,212.09714,145.14561
Hungary,HUN,1974,222.92796,147.8972
Hungary,HUN,1975,224.3035,147.24532
Hungary,HUN,1976,222.42693,148.34859
Hungary,HUN,1977,228.87596,144.79688
Hungary,HUN,1978,237.49202,148.30556
Hungary,HUN,1979,240.63248,144.51878
Hungary,HUN,1980,241.51947,146.59724
Hungary,HUN,1981,246.13164,145.28154
Hungary,HUN,1982,248.3273,148.31055
Hungary,HUN,1983,252.30566,146.53928
Hungary,HUN,1984,256.4067,144.50159
Hungary,HUN,1985,254.56119,144.39322
Hungary,HUN,1986,266.28632,147.16516
Hungary,HUN,1987,267.72607,149.1492
Hungary,HUN,1988,269.03897,147.44067
Hungary,HUN,1989,274.38513,149.27443
Hungary,HUN,1990,284.79996,151.28687
Hungary,HUN,1991,290.1528,152.09813
Hungary,HUN,1992,297.29437,156.05562
Hungary,HUN,1993,293.7185,156.20604
Hungary,HUN,1994,297.63705,155.77051
Hungary,HUN,1995,297.24567,156.02632
Hungary,HUN,1996,301.0912,155.59909
Hungary,HUN,1997,300.78674,154.65573
Hungary,HUN,1998,299.9947,153.56396
Hungary,HUN,1999,308.2143,158.85883
Hungary,HUN,2000,302.35016,155.80293
Hungary,HUN,2001,288.02567,148.78185
Hungary,HUN,2002,284.8273,146.29736
Hungary,HUN,2003,284.39398,148.43483
Hungary,HUN,2004,282.11896,145.4072
Hungary,HUN,2005,254.20976,133.94759
Hungary,HUN,2006,258.79016,133.97697
Hungary,HUN,2007,258.16196,136.40651
Hungary,HUN,2008,258.07523,136.34207
Hungary,HUN,2009,259.4858,138.04625
Hungary,HUN,2010,254.36806,134.90709
Hungary,HUN,2011,250.39532,137.087
Hungary,HUN,2012,250.12407,137.13464
Hungary,HUN,2013,240.78714,135.6951
Hungary,HUN,2014,236.50311,135.23927
Hungary,HUN,2015,231.90916,134.82173
Hungary,HUN,2016,232.7507,131.45485
Hungary,HUN,2017,226.26237,132.41734
Hungary,HUN,2018,222.85632,129.3127
Hungary,HUN,2019,215.66534,125.50996
Hungary,HUN,2020,211.0232,126.257935
Hungary,HUN,2021,199.71103,122.380226
Hungary,HUN,2022,195.12355,120.25576
Iceland,ISL,1951,158.50612,163.82239
Iceland,ISL,1952,178.4335,138.82582
Iceland,ISL,1953,172.41235,133.44257
Iceland,ISL,1954,161.78255,119.85389
Iceland,ISL,1955,160.59254,129.831
Iceland,ISL,1956,127.22488,138.07477
Iceland,ISL,1957,190.3985,128.55836
Iceland,ISL,1958,164.52696,111.498276
Iceland,ISL,1959,184.61203,135.84102
Iceland,ISL,1960,174.04997,182.30547
Iceland,ISL,1961,178.39194,133.19992
Iceland,ISL,1962,159.00174,167.52278
Iceland,ISL,1963,151.38951,144.46004
Iceland,ISL,1964,159.38527,133.61769
Iceland,ISL,1965,134.07298,136.96423
Iceland,ISL,1966,141.68373,155.34477
Iceland,ISL,1967,163.48242,143.86908
Iceland,ISL,1968,148.58249,150.2135
Iceland,ISL,1969,147.27016,147.59799
Iceland,ISL,1970,155.34845,112.7926
Iceland,ISL,1971,145.93092,139.41277
Iceland,ISL,1972,152.7817,145.08551
Iceland,ISL,1973,144.60657,122.095375
Iceland,ISL,1974,153.97008,134.36441
Iceland,ISL,1975,163.27196,128.81938
Iceland,ISL,1976,140.23305,119.504974
Iceland,ISL,1977,156.2032,125.73641
Iceland,ISL,1978,126.11631,125.06045
Iceland,ISL,1979,135.79993,125.089455
Iceland,ISL,1980,147.49872,114.06439
Iceland,ISL,1981,159.8213,123.252144
Iceland,ISL,1982,168.61436,136.67271
Iceland,ISL,1983,170.09637,127.02433
Iceland,ISL,1984,151.01544,133.17076
Iceland,ISL,1985,164.58995,120.440186
Iceland,ISL,1986,147.97922,115.78497
Iceland,ISL,1987,160.92786,148.23189
Iceland,ISL,1988,173.93184,132.95403
Iceland,ISL,1989,173.06877,130.1293
Iceland,ISL,1990,172.77495,136.0724
Iceland,ISL,1991,176.32057,120.59451
Iceland,ISL,1992,155.29585,125.047935
Iceland,ISL,1993,138.54117,143.37329
Iceland,ISL,1994,145.88435,132.20384
Iceland,ISL,1995,152.42908,131.93573
Iceland,ISL,1996,183.65407,136.62625
Iceland,ISL,1997,183.39264,129.55092
Iceland,ISL,1998,153.78793,124.418785
Iceland,ISL,1999,168.47931,124.67989
Iceland,ISL,2000,142.48521,127.61532
Iceland,ISL,2001,156.56738,102.252625
Iceland,ISL,2002,145.23373,116.79837
Iceland,ISL,2003,126.62913,119.7295
Iceland,ISL,2004,137.38388,113.32659
Iceland,ISL,2005,145.88347,102.15388
Iceland,ISL,2006,138.16776,101.967285
Iceland,ISL,2007,138.11742,120.99397
Iceland,ISL,2008,130.49634,116.155594
Iceland,ISL,2009,140.66937,102.54391
Iceland,ISL,2010,135.39392,104.324165
Iceland,ISL,2011,139.77592,103.03343
Iceland,ISL,2012,127.20196,102.95667
Iceland,ISL,2013,125.79543,98.79302
Iceland,ISL,2014,132.25209,103.24107
Iceland,ISL,2015,116.231094,104.19846
Iceland,ISL,2016,128.31583,109.947464
Iceland,ISL,2017,111.19377,93.066574
Iceland,ISL,2018,104.67812,93.647095
Iceland,ISL,2019,111.262535,94.83449
Iceland,ISL,2020,104.4625,91.40661
Iceland,ISL,2021,101.571236,88.31064
Iceland,ISL,2022,109.880974,100.2553
Iran,IRN,2013,70.07036,48.133495
Iran,IRN,2014,70.71612,50.282406
Iran,IRN,2015,86.84393,64.76503
Iran,IRN,2016,89.89644,61.546566
Iran,IRN,2017,94.08641,71.47878
Iraq,IRQ,2008,63.14884,48.77937
Iraq,IRQ,2015,64.163895,50.648537
Iraq,IRQ,2016,66.06172,53.234123
Ireland,IRL,1950,130.12383,116.97125
Ireland,IRL,1951,141.98038,118.68176
Ireland,IRL,1952,139.62944,116.55784
Ireland,IRL,1953,142.96382,120.22374
Ireland,IRL,1954,142.83737,125.00557
Ireland,IRL,1955,151.63214,122.14571
Ireland,IRL,1956,146.05867,122.36013
Ireland,IRL,1957,151.91418,131.32918
Ireland,IRL,1958,146.50114,127.94931
Ireland,IRL,1959,155.40749,124.948105
Ireland,IRL,1960,151.18124,127.23575
Ireland,IRL,1961,153.83096,121.3795
Ireland,IRL,1962,161.69775,125.875854
Ireland,IRL,1963,156.17468,130.32318
Ireland,IRL,1964,158.92938,129.01367
Ireland,IRL,1965,161.37273,125.982925
Ireland,IRL,1966,166.47728,130.34871
Ireland,IRL,1967,163.04016,130.81723
Ireland,IRL,1968,167.37715,136.07906
Ireland,IRL,1969,176.68211,141.0198
Ireland,IRL,1970,176.4244,139.51564
Ireland,IRL,1971,181.47635,138.66931
Ireland,IRL,1972,182.34262,138.7079
Ireland,IRL,1973,181.25572,142.15627
Ireland,IRL,1974,185.82524,149.31094
Ireland,IRL,1975,190.16333,147.91095
Ireland,IRL,1976,196.36008,143.4039
Ireland,IRL,1977,189.1797,138.45456
Ireland,IRL,1978,191.7607,141.65787
Ireland,IRL,1979,188.0274,139.04439
Ireland,IRL,1980,190.12051,140.56403
Ireland,IRL,1981,190.26959,134.49303
Ireland,IRL,1982,189.41537,141.00288
Ireland,IRL,1983,194.31604,141.07094
Ireland,IRL,1984,194.09084,143.11304
Ireland,IRL,1985,201.16438,137.00319
Ireland,IRL,1986,202.26854,143.35239
Ireland,IRL,1987,202.62286,141.97708
Ireland,IRL,1988,206.56712,146.40363
Ireland,IRL,1989,203.4983,151.02608
Ireland,IRL,1990,203.86758,140.1956
Ireland,IRL,1991,201.8891,143.14825
Ireland,IRL,1992,207.26434,144.53798
Ireland,IRL,1993,209.07065,139.66612
Ireland,IRL,1994,199.63182,140.51346
Ireland,IRL,1995,203.04968,137.0283
Ireland,IRL,1996,195.63821,133.06143
Ireland,IRL,1997,193.06177,136.8865
Ireland,IRL,1998,192.04227,132.32405
Ireland,IRL,1999,191.50534,131.16824
Ireland,IRL,2000,188.9458,134.21712
Ireland,IRL,2001,183.56667,130.75854
Ireland,IRL,2002,180.04376,121.859375
Ireland,IRL,2003,174.51276,124.628876
Ireland,IRL,2004,176.76782,124.0351
Ireland,IRL,2005,164.57884,124.21008
Ireland,IRL,2006,169.8234,123.52016
Ireland,IRL,2007,164.20012,119.442986
Ireland,IRL,2008,164.36865,122.19963
Ireland,IRL,2009,171.01016,115.28399
Ireland,IRL,2010,152.608,113.31578
Ireland,IRL,2011,159.03606,116.6325
Ireland,IRL,2012,153.24075,112.48224
Ireland,IRL,2013,150.01102,113.0409
Ireland,IRL,2014,152.91066,117.77791
Ireland,IRL,2015,144.19374,107.33944
Ireland,IRL,2016,140.10347,109.99808
Ireland,IRL,2017,137.19174,104.70511
Ireland,IRL,2018,134.01704,103.724014
Ireland,IRL,2019,135.85252,98.93973
Ireland,IRL,2020,129.20798,99.61096
Israel,ISR,1975,143.87422,125.93152
Israel,ISR,1976,149.64282,126.96165
Israel,ISR,1977,151.91963,126.88406
Israel,ISR,1978,149.93668,132.64076
Israel,ISR,1979,158.8439,129.37914
Israel,ISR,1980,146.10956,125.97574
Israel,ISR,1981,136.37842,120.74539
Israel,ISR,1982,138.39276,114.6091
Israel,ISR,1983,136.66539,120.49874
Israel,ISR,1984,138.23586,116.25272
Israel,ISR,1985,137.65149,110.02061
Israel,ISR,1986,137.78407,114.43861
Israel,ISR,1987,136.89548,114.1436
Israel,ISR,1988,136.2459,114.9999
Israel,ISR,1989,133.21797,112.695206
Israel,ISR,1990,136.93042,115.542786
Israel,ISR,1991,136.48596,117.63876
Israel,ISR,1992,134.96394,115.2731
Israel,ISR,1993,148.8084,117.22431
Israel,ISR,1994,152.72641,120.33118
Israel,ISR,1995,149.88744,123.08324
Israel,ISR,1996,148.26553,120.84312
Israel,ISR,1997,143.94049,115.17604
Israel,ISR,1998,153.69797,115.57085
Israel,ISR,1999,141.963,112.1081
Israel,ISR,2000,142.55518,112.05569
Israel,ISR,2001,141.87936,111.011055
Israel,ISR,2002,143.001,109.63517
Israel,ISR,2003,140.384,109.96364
Israel,ISR,2004,134.43947,102.97716
Israel,ISR,2005,133.47658,104.8028
Israel,ISR,2006,129.59135,102.923805
Israel,ISR,2007,129.99713,102.4315
Israel,ISR,2008,127.92132,101.404625
Israel,ISR,2009,121.885704,95.857895
Israel,ISR,2010,123.8713,97.674446
Israel,ISR,2011,118.843445,92.15403
Israel,ISR,2012,120.976364,93.13559
Israel,ISR,2013,115.99985,92.489655
Israel,ISR,2014,116.003494,91.09849
Israel,ISR,2015,116.35262,88.22066
Israel,ISR,2016,110.05674,86.91672
Israel,ISR,2017,107.69521,85.103966
Israel,ISR,2018,108.35656,82.91519
Israel,ISR,2019,105.61819,84.305145
Israel,ISR,2020,105.19593,78.65025
Italy,ITA,1951,125.031654,103.20051
Italy,ITA,1952,129.33405,105.0004
Italy,ITA,1953,130.21585,106.51193
Italy,ITA,1954,133.81963,108.33191
Italy,ITA,1955,137.13887,109.12239
Italy,ITA,1956,145.45728,112.029045
Italy,ITA,1957,146.23843,111.68422
Italy,ITA,1958,145.87428,110.759834
Italy,ITA,1959,152.49336,111.4762
Italy,ITA,1960,157.47845,114.91571
Italy,ITA,1961,157.93582,111.7208
Italy,ITA,1962,162.7601,112.59778
Italy,ITA,1963,166.04997,114.67448
Italy,ITA,1964,171.33014,114.789314
Italy,ITA,1965,172.9185,117.080444
Italy,ITA,1966,177.06429,114.63339
Italy,ITA,1967,177.82399,114.35575
Italy,ITA,1968,184.44603,115.3531
Italy,ITA,1969,188.89894,118.66251
Italy,ITA,1970,188.12445,115.17777
Italy,ITA,1971,193.93114,115.76207
Italy,ITA,1972,196.08629,116.86731
Italy,ITA,1973,200.82307,117.58872
Italy,ITA,1974,192.75977,114.72317
Italy,ITA,1975,194.86865,113.44799
Italy,ITA,1976,197.07008,114.12243
Italy,ITA,1977,199.26411,113.580864
Italy,ITA,1978,202.09627,112.53564
Italy,ITA,1979,206.37074,112.891846
Italy,ITA,1980,208.26265,111.941185
Italy,ITA,1981,207.01802,111.94586
Italy,ITA,1982,216.56618,114.24946
Italy,ITA,1983,221.40973,115.991104
Italy,ITA,1984,218.43425,114.694
Italy,ITA,1985,220.21252,114.402725
Italy,ITA,1986,219.12738,113.95991
Italy,ITA,1987,223.79716,114.71632
Italy,ITA,1988,223.64671,114.96199
Italy,ITA,1989,218.48354,113.34365
Italy,ITA,1990,218.19675,112.15451
Italy,ITA,1991,217.33406,112.91098
Italy,ITA,1992,214.44603,112.34285
Italy,ITA,1993,212.96945,112.0541
Italy,ITA,1994,212.37479,111.328255
Italy,ITA,1995,202.27498,106.31575
Italy,ITA,1996,200.2759,106.2476
Italy,ITA,1997,197.6492,103.96848
Italy,ITA,1998,196.30887,103.41819
Italy,ITA,1999,191.7795,100.17501
Italy,ITA,2000,188.24818,102.0196
Italy,ITA,2001,188.36075,101.57939
Italy,ITA,2002,182.38051,99.36547
Italy,ITA,2003,180.95721,98.798355
Italy,ITA,2004,177.3614,97.83386
Italy,ITA,2005,172.42113,96.13948
Italy,ITA,2006,169.9848,94.338036
Italy,ITA,2007,166.97629,94.90958
Italy,ITA,2008,163.66116,93.942955
Italy,ITA,2009,161.19946,93.83018
Italy,ITA,2010,157.71274,92.23452
Italy,ITA,2011,157.15472,92.62864
Italy,ITA,2012,155.08368,92.34556
Italy,ITA,2013,148.99857,90.0752
Italy,ITA,2014,145.95209,88.24758
Italy,ITA,2015,142.88582,88.55334
Italy,ITA,2016,140.29137,87.112206
Italy,ITA,2017,137.004,86.71721
Italy,ITA,2018,135.46562,86.64975
Italy,ITA,2019,129.92688,84.22136
Italy,ITA,2020,127.68835,84.067375
Jamaica,JAM,1960,132.066,129.54808
Jamaica,JAM,1961,140.56955,131.2882
Jamaica,JAM,1965,136.57515,111.84104
Jamaica,JAM,1967,154.71458,131.14153
Jamaica,JAM,1977,138.54495,121.39508
Jamaica,JAM,1980,96.90635,81.343315
Jamaica,JAM,1981,103.102974,92.35161
Jamaica,JAM,1982,127.07107,116.031456
Jamaica,JAM,1983,123.54549,104.340004
Jamaica,JAM,1984,161.178,142.0333
Jamaica,JAM,1985,134.9025,107.67049
Jamaica,JAM,1986,125.87776,93.936745
Jamaica,JAM,1987,128.00816,104.21455
Jamaica,JAM,1988,124.60583,96.26875
Jamaica,JAM,1989,118.44581,93.7377
Jamaica,JAM,1990,108.20673,85.36656
Jamaica,JAM,1991,103.0776,84.641655
Jamaica,JAM,2000,137.06398,96.417
Jamaica,JAM,2001,123.45707,95.30737
Jamaica,JAM,2002,116.89938,80.30777
Jamaica,JAM,2003,127.54877,86.31629
Jamaica,JAM,2004,127.08068,93.71257
Jamaica,JAM,2005,128.23557,88.57877
Jamaica,JAM,2006,126.55938,85.102516
Jamaica,JAM,2009,131.23982,94.94046
Jamaica,JAM,2010,127.286285,97.06282
Jamaica,JAM,2011,131.78021,101.66809
Jamaica,JAM,2012,132.71552,94.56558
Jamaica,JAM,2013,131.50145,99.117775
Jamaica,JAM,2014,137.34164,100.93758
Japan,JPN,1950,120.22193,99.79933
Japan,JPN,1951,121.82766,100.53481
Japan,JPN,1952,126.14338,101.64985
Japan,JPN,1953,129.76376,100.67126
Japan,JPN,1954,133.92992,102.3421
Japan,JPN,1955,135.87665,102.69769
Japan,JPN,1956,141.36853,105.205414
Japan,JPN,1957,142.12639,103.23772
Japan,JPN,1958,147.71295,106.99727
Japan,JPN,1959,150.42218,108.26738
Japan,JPN,1960,152.182,108.11215
Japan,JPN,1961,152.69385,108.26047
Japan,JPN,1962,152.41928,106.92002
Japan,JPN,1963,155.7923,107.4342
Japan,JPN,1964,158.34143,106.40319
Japan,JPN,1965,158.03311,106.62866
Japan,JPN,1966,159.26312,106.784325
Japan,JPN,1967,159.80734,106.947495
Japan,JPN,1968,161.51381,106.000496
Japan,JPN,1969,163.07751,105.4723
Japan,JPN,1970,160.92496,103.65926
Japan,JPN,1971,159.92554,103.41902
Japan,JPN,1972,161.44261,102.106125
Japan,JPN,1973,162.17076,102.018906
Japan,JPN,1974,163.58127,100.785
Japan,JPN,1975,160.64148,99.06885
Japan,JPN,1976,163.02763,98.534966
Japan,JPN,1977,164.09033,97.98908
Japan,JPN,1978,164.39745,98.02373
Japan,JPN,1979,167.48021,97.23543
Japan,JPN,1980,169.36105,96.58784
Japan,JPN,1981,169.97751,95.87183
Japan,JPN,1982,169.25488,94.05891
Japan,JPN,1983,172.13629,93.77048
Japan,JPN,1984,173.59662,93.60552
Japan,JPN,1985,174.51993,92.72606
Japan,JPN,1986,172.7272,90.55671
Japan,JPN,1987,175.24033,89.923294
Japan,JPN,1988,174.04903,90.29394
Japan,JPN,1989,175.8644,89.47768
Japan,JPN,1990,174.22792,88.065125
Japan,JPN,1991,174.12408,87.55768
Japan,JPN,1992,175.1325,87.4317
Japan,JPN,1993,172.76857,85.8308
Japan,JPN,1994,173.31659,85.966644
Japan,JPN,1995,182.69878,88.57334
Japan,JPN,1996,182.35185,88.18162
Japan,JPN,1997,178.70625,87.06979
Japan,JPN,1998,178.4466,86.632965
Japan,JPN,1999,176.82126,86.11694
Japan,JPN,2000,172.84573,84.77345
Japan,JPN,2001,169.18057,83.91516
Japan,JPN,2002,165.67587,81.713684
Japan,JPN,2003,162.88324,80.39223
Japan,JPN,2004,163.15642,81.34801
Japan,JPN,2005,159.79343,79.72045
Japan,JPN,2006,156.45949,78.59124
Japan,JPN,2007,154.8228,77.49009
Japan,JPN,2008,152.72018,77.18756
Japan,JPN,2009,148.16121,75.63323
Japan,JPN,2010,147.61948,75.64777
Japan,JPN,2011,145.2076,75.2742
Japan,JPN,2012,142.19246,74.06924
Japan,JPN,2013,139.62225,73.58939
Japan,JPN,2014,136.7501,73.29321
Japan,JPN,2015,133.88016,71.954575
Japan,JPN,2016,131.02463,71.602875
Japan,JPN,2017,127.54436,69.69775
Japan,JPN,2018,123.26277,69.32056
Japan,JPN,2019,121.144,68.646034
Japan,JPN,2020,119.53171,67.66217
Japan,JPN,2021,118.2612,67.3685
Jordan,JOR,2008,78.2165,51.73251
Jordan,JOR,2009,73.47412,50.203278
Jordan,JOR,2010,78.08379,53.619343
Jordan,JOR,2011,76.90506,52.234486
Jordan,JOR,2012,74.510506,55.09516
Jordan,JOR,2015,66.632515,53.92607
Jordan,JOR,2016,67.196045,47.9357
Jordan,JOR,2017,69.306656,48.80627
Jordan,JOR,2018,65.39068,46.096764
Kazakhstan,KAZ,1981,231.50443,116.23379
Kazakhstan,KAZ,1982,220.02945,113.81751
Kazakhstan,KAZ,1985,229.9202,119.452896
Kazakhstan,KAZ,1986,237.52094,119.72874
Kazakhstan,KAZ,1987,239.2174,121.11375
Kazakhstan,KAZ,1988,241.64244,120.759636
Kazakhstan,KAZ,1989,245.61783,120.47428
Kazakhstan,KAZ,1990,245.01414,120.97837
Kazakhstan,KAZ,1991,246.04909,118.93951
Kazakhstan,KAZ,1992,240.26654,117.12604
Kazakhstan,KAZ,1993,234.37607,114.16577
Kazakhstan,KAZ,1994,234.69727,113.74711
Kazakhstan,KAZ,1995,228.85818,114.70259
Kazakhstan,KAZ,1996,223.8628,114.38141
Kazakhstan,KAZ,1997,217.74335,114.16816
Kazakhstan,KAZ,1998,221.24736,114.015854
Kazakhstan,KAZ,1999,214.59926,110.86332
Kazakhstan,KAZ,2000,212.5009,110.72561
Kazakhstan,KAZ,2001,202.75233,110.02843
Kazakhstan,KAZ,2002,196.26648,108.90915
Kazakhstan,KAZ,2003,193.36505,106.1314
Kazakhstan,KAZ,2004,187.24344,102.50071
Kazakhstan,KAZ,2005,187.47803,101.087776
Kazakhstan,KAZ,2006,175.38255,99.9667
Kazakhstan,KAZ,2007,178.15111,95.58334
Kazakhstan,KAZ,2008,172.38971,94.81158
Kazakhstan,KAZ,2009,167.54918,92.13477
Kazakhstan,KAZ,2010,165.50285,93.02724
Kazakhstan,KAZ,2011,151.25499,88.58345
Kazakhstan,KAZ,2012,152.03427,89.11027
Kazakhstan,KAZ,2013,147.23018,83.82931
Kazakhstan,KAZ,2014,134.82957,77.820755
Kazakhstan,KAZ,2015,130.31628,77.3225
Kazakhstan,KAZ,2016,123.87632,72.51467
Kazakhstan,KAZ,2017,114.24601,69.307205
Kazakhstan,KAZ,2018,109.80561,64.860886
Kazakhstan,KAZ,2019,106.03798,62.464123
Kazakhstan,KAZ,2020,103.181595,62.328922
Kazakhstan,KAZ,2021,94.98943,59.02401
Kuwait,KWT,1972,113.35241,78.04694
Kuwait,KWT,1975,161.87497,90.37708
Kuwait,KWT,1976,120.84081,73.13481
Kuwait,KWT,1977,111.51988,65.018745
Kuwait,KWT,1978,105.64709,69.04635
Kuwait,KWT,1979,111.91959,83.14465
Kuwait,KWT,1980,118.95237,103.07339
Kuwait,KWT,1981,112.820984,93.7491
Kuwait,KWT,1982,127.14522,104.54603
Kuwait,KWT,1983,139.73987,91.475975
Kuwait,KWT,1984,121.29933,77.647
Kuwait,KWT,1985,143.50725,88.070694
Kuwait,KWT,1986,107.7011,99.74153
Kuwait,KWT,1987,96.45825,72.73217
Kuwait,KWT,1993,86.97538,81.89965
Kuwait,KWT,1994,76.50419,80.070404
Kuwait,KWT,1995,81.78212,91.78365
Kuwait,KWT,1996,87.846794,86.44504
Kuwait,KWT,1997,110.01925,88.7374
Kuwait,KWT,1998,86.02341,79.60282
Kuwait,KWT,1999,71.730225,66.239815
Kuwait,KWT,2000,74.4414,79.74161
Kuwait,KWT,2001,70.763504,69.57597
Kuwait,KWT,2002,73.54005,69.208954
Kuwait,KWT,2003,73.63338,78.093834
Kuwait,KWT,2004,82.364586,73.20161
Kuwait,KWT,2005,77.536934,91.31316
Kuwait,KWT,2006,87.053665,85.88135
Kuwait,KWT,2007,69.64806,66.379234
Kuwait,KWT,2008,59.820568,64.540054
Kuwait,KWT,2009,69.67445,74.49631
Kuwait,KWT,2010,59.604008,66.43458
Kuwait,KWT,2011,59.294224,55.77256
